Customer Name,Vessel name,Required del. date,Del Conf Date,Pricing Date,Plant,Port name,Product Name,Net weight,Net amount
DELANO SHIPPING LLC,TAMARACK,25/03/2022,20/04/2022,30/03/2022,AB90,WILMINGTON (Delaware,DISOLA M 3015            BULK   MAR   US,3605,8052
DELANO SHIPPING LLC,TAMARACK,25/03/2022,20/04/2022,30/03/2022,AB90,WILMINGTON (Delaware,BIOMULTIS EP 2           18K    TOT C,90,1872
DELANO SHIPPING LLC,TAMARACK,25/03/2022,20/04/2022,30/03/2022,AB90,WILMINGTON (Delaware,BARELF CH 100            20L    MAR C,77,2417
MASTER & OWNERS SEAWAYS OAK,SEAWAYS OAK,24/03/2022,28/03/2022,24/03/2022,AY40,HOUSTON (Texas),BARELF CH 100            205L   MAR C,196,6729
MASTER & OWNERS OF IKUCHI ISLAND,IKUCHI ISLAND,23/04/2022,4/5/2022,2/5/2022,AJ80,HOUSTON (Texas),BARELF CH 100            20L    MAR C,77,1686
MASTER & OWNERS OF IKUCHI ISLAND,IKUCHI ISLAND,23/04/2022,4/5/2022,2/5/2022,AJ80,HOUSTON (Texas),TALUSIA LS 40            BULK   MAR   US,4600,8250
MASTER & OWNERS OF IKUCHI ISLAND,IKUCHI ISLAND,23/04/2022,4/5/2022,2/5/2022,AJ80,HOUSTON (Texas),ATLANTA MARINE D 3005    BULK   MAR   US,3559,6000
MASTER & OWNERS OF IKUCHI ISLAND,IKUCHI ISLAND,23/04/2022,4/5/2022,2/5/2022,AJ80,HOUSTON (Texas),AURELIA TI 4020          208L   MAR   US,1123,2558
FLEET MANAGEMENT LIMITED,CABO KAMUI,31/03/2022,4/4/2022,2/4/2022,AK20,Other Port - US- WES,AURELIA TI 4040          BULK   MAR   US,2732,8149
FLEET MANAGEMENT LIMITED,CABO KAMUI,31/03/2022,4/4/2022,2/4/2022,AK20,Other Port - US- WES,TALUSIA UNIVERSAL 100    BULK   MAR   US,11214,33535
FANTASEA SHIP MANAGEMENT PTE. LTD,SC MERCURY,4/4/2022,7/4/2022,4/4/2022,AY40,GALVESTON (Texas),BIOADHESIVE PLUS         18K    TOT C,18,656
Wilhelmsen Ship Management Sdn Bhd,TOSCANA,6/4/2022,11/4/2022,10/4/2022,AY40,GALVESTON (Texas),BIOMULTIS EP 2           18K    TOT C,36,832
Wilhelmsen Ship Management Sdn Bhd,TOSCANA,6/4/2022,11/4/2022,10/4/2022,AY40,GALVESTON (Texas),CERAN XM 220             18K    TOT C,36,619
Wilhelmsen Ship Management Sdn Bhd,TOSCANA,6/4/2022,11/4/2022,10/4/2022,AY40,GALVESTON (Texas),BARELF CH 100            20L    MAR C,19,552
Wilhelmsen Ship Management Sdn Bhd,Toledo,27/03/2022,28/03/2022,27/03/2022,AJ80,GALVESTON (Texas),AURELIA TI 3030          BULK   MAR   US,5460,10620
FWN Momentum,FWN MOMENTUM,3/4/2022,12/4/2022,12/4/2022,AY40,HOUSTON (Texas),CERAN AD PLUS            18K    TOT C,54,763
FWN Momentum,FWN MOMENTUM,3/4/2022,12/4/2022,12/4/2022,AY40,HOUSTON (Texas),CERAN XM 220             18K    TOT C,36,521
FWN Momentum,FWN MOMENTUM,3/4/2022,12/4/2022,12/4/2022,AY40,HOUSTON (Texas),DISOLA W 15W40           205L   MAR C,544,1589
FWN Momentum,FWN MOMENTUM,3/4/2022,12/4/2022,12/4/2022,AY40,HOUSTON (Texas),EPONA SA 220             20L    MAR C,34,752
FWN Momentum,FWN MOMENTUM,3/4/2022,12/4/2022,12/4/2022,AY40,HOUSTON (Texas),NEPTUNA 2T SUPER SPORT   20L    TOT C,17,166
ENEOS CORPORATION,BALSA 96,3/4/2022,5/4/2022,3/4/2022,AK00,NEW ORLEANS (Louisia,TALUSIA LS 40            BULK   MAR   US,3680,8138
ENEOS CORPORATION,BALSA 96,3/4/2022,5/4/2022,3/4/2022,AK00,NEW ORLEANS (Louisia,DISOLA M 4015            208L   MAR   US,2059,5346
SWIRE SHIPPING PTE LTD,ERISORT,31/03/2022,28/03/2022,25/03/2022,AK00,NEW ORLEANS (Louisia,BARELF SM 46             20L    MAR C,67,1909
SWIRE SHIPPING PTE LTD,ERISORT,31/03/2022,28/03/2022,25/03/2022,AK00,NEW ORLEANS (Louisia,VISGA 32                 205L   MAR   US,355,2361
SWIRE SHIPPING PTE LTD,ERISORT,31/03/2022,28/03/2022,25/03/2022,AK00,NEW ORLEANS (Louisia,TALUSIA UNIVERSAL        BULK   MAR   US,6512,13936
FLEET MANAGEMENT LIMITED,YM IMPRESSION,25/03/2022,11/4/2022,10/4/2022,AB90,NORFOLK (Virginia),AURELIA TI 4020          208L   MAR   US,1872,5782
BALUCO LTD,ISTRA ACE,25/03/2022,31/03/2022,25/03/2022,AK20,TACOMA (Washington),TALUSIA HR 70            208L   MAR   US,2729,8822
BALUCO LTD,ISTRA ACE,25/03/2022,31/03/2022,25/03/2022,AK20,TACOMA (Washington),AURELIA TI 4020          208L   MAR   US,374,1176
"KG MS ""SANTA LORENA"" Offen",CMA CGM BUTTERFLY,8/4/2022,26/04/2022,7/4/2022,AB90,NEWARK - ELIZABETH (,AURELIA TI 4030          BULK   MAR   US,7850,15836
"KG MS ""SANTA LORENA"" Offen",CMA CGM BUTTERFLY,8/4/2022,26/04/2022,7/4/2022,AB90,NEWARK - ELIZABETH (,ATLANTA MARINE D 3005    BULK   MAR   US,17506,30452
"KG MS ""SANTA LORENA"" Offen",CMA CGM BUTTERFLY,8/4/2022,26/04/2022,7/4/2022,AB90,NEWARK - ELIZABETH (,TALUSIA UNIVERSAL        BULK   MAR   US,24237,46576
"Schuyler Line Navigation Company, L",SLNC SEVERN,29/03/2022,1/4/2022,29/03/2022,AK10,PORT CANAVERAL (Flor,CERAN AD PLUS            18K    TOT C,108,1521
"Schuyler Line Navigation Company, L",SLNC SEVERN,29/03/2022,1/4/2022,29/03/2022,AK10,PORT CANAVERAL (Flor,CERAN XM 220             18K    TOT C,90,1298
BALUCO LTD,ISTRA ACE,28/03/2022,6/4/2022,30/03/2022,AZ70,LOS ANGELES (Califor,ATLANTA MARINE D 3005    BULK   MAR   US,3559,7318
BALUCO LTD,ISTRA ACE,28/03/2022,6/4/2022,30/03/2022,AZ70,LOS ANGELES (Califor,TALUSIA HR 70            BULK   MAR   US,14098,30443
BALUCO LTD,ISTRA ACE,28/03/2022,6/4/2022,30/03/2022,AZ70,LOS ANGELES (Califor,AURELIA TI 4020          BULK   MAR   US,4500,10626
REEFERSHIP MARINE SERVICES LLC,DOLE CHILE,10/4/2022,29/04/2022,10/4/2022,AB90,WILMINGTON (Delaware,TALUSIA OPTIMA           BULK   MAR   US,7442,23330
MASTER & OWNERS OF HAMBURG PEARL,HAMBURG PEARL,29/03/2022,5/4/2022,3/4/2022,AK10,PORT EVERGLADES (Flo,AURELIA TI 4020          208L   MAR   US,1872,4909
MASTER & OWNERS OF HAMBURG PEARL,HAMBURG PEARL,29/03/2022,5/4/2022,3/4/2022,AK10,PORT EVERGLADES (Flo,VISGA 46                 205L   MAR   US,716,3362
STI RUBY SHIPPING COMPANY LTD,STI RUBY,31/03/2022,1/4/2022,31/03/2022,AK00,BATON ROUGE (Louisia,EPONA Z 100              20L    MAR C,70,404
STI RUBY SHIPPING COMPANY LTD,STI RUBY,31/03/2022,1/4/2022,31/03/2022,AK00,BATON ROUGE (Louisia,DISOLA W 15W40           20L    MAR C,35,221
STI RUBY SHIPPING COMPANY LTD,STI RUBY,31/03/2022,1/4/2022,31/03/2022,AK00,BATON ROUGE (Louisia,VISGA 68                 20L    MAR C,35,194
STI RUBY SHIPPING COMPANY LTD,STI RUBY,31/03/2022,1/4/2022,31/03/2022,AK00,BATON ROUGE (Louisia,TALUSIA LS 40            208L   MAR   US,1907,4529
MLT International N.V.,GREEN AUSTEVOLL,7/4/2022,31/05/2022,12/4/2022,AB90,WILMINGTON (Delaware,BARELF CH 100            20L    MAR C,57,1406
MLT International N.V.,GREEN AUSTEVOLL,7/4/2022,31/05/2022,12/4/2022,AB90,WILMINGTON (Delaware,VISGA 68                 205L   MAR   US,360,1348
MLT International N.V.,GREEN AUSTEVOLL,7/4/2022,31/05/2022,12/4/2022,AB90,WILMINGTON (Delaware,BIOMULTIS EP 2           18K    TOT C,180,2445
MLT International N.V.,GREEN AUSTEVOLL,7/4/2022,31/05/2022,12/4/2022,AB90,WILMINGTON (Delaware,BIONEPTAN 100            208L   MAR C,576,4861
Master & Owner of MAIRA,MAIRA,31/03/2022,1/4/2022,31/03/2022,AY40,HOUSTON (Texas),ATLANTA MARINE D 3005    BULK   MAR   US,8897,16070
Master & Owner of MAIRA,MAIRA,31/03/2022,1/4/2022,31/03/2022,AY40,HOUSTON (Texas),TALUSIA LS 40            BULK   MAR   US,6440,13384
Master & Owner of MAIRA,MAIRA,31/03/2022,1/4/2022,31/03/2022,AY40,HOUSTON (Texas),TALUSIA HR 70            BULK   MAR   US,6579,12754
Master & Owner of MAIRA,MAIRA,31/03/2022,1/4/2022,31/03/2022,AY40,HOUSTON (Texas),AURELIA TI 4020          BULK   MAR   US,9001,17970
Master & Owner of MAIRA,MAIRA,31/03/2022,1/4/2022,31/03/2022,AY40,HOUSTON (Texas),VISGA 68                 205L   MAR   US,180,815
Master & Owner of MAIRA,MAIRA,31/03/2022,1/4/2022,31/03/2022,AY40,HOUSTON (Texas),VISGA 100                205L   MAR   US,181,844
Master & Owner of MAIRA,MAIRA,31/03/2022,1/4/2022,31/03/2022,AY40,HOUSTON (Texas),EPONA Z 150              20L    MAR C,36,181
Master & Owner of MAIRA,MAIRA,31/03/2022,1/4/2022,31/03/2022,AY40,HOUSTON (Texas),DACNIS 100               20L    TOT C,53,260
Master & Owner of MAIRA,MAIRA,31/03/2022,1/4/2022,31/03/2022,AY40,HOUSTON (Texas),PLANETELF ACD 100 FY     20L    TOT C,38,1086
Master & Owner of MAIRA,MAIRA,31/03/2022,1/4/2022,31/03/2022,AY40,HOUSTON (Texas),VISGA 32                 20L    MAR C,173,829
TRADER DI DE BLASIO V. & C. SRL,SIDER LIU,29/04/2022,13/05/2022,5/5/2022,AY40,HOUSTON (Texas),CERAN XM 220             18K    TOT C,198,3046
TRADER DI DE BLASIO V. & C. SRL,SIDER LIU,29/04/2022,13/05/2022,5/5/2022,AY40,HOUSTON (Texas),AURELIA TI 4030          BULK   MAR   US,8189,17755
NATIONAL MARINE SUPPLIERS,OTHER VESSEL,29/03/2022,8/4/2022,8/4/2022,AK10,PORT EVERGLADES (Flo,ATLANTA MARINE D 3005    208L   MAR   US,185,493
International Seaways Inc.,ALPINE MELINA,29/03/2022,5/4/2022,1/4/2022,AJ80,PORT ARTHUR (Texas),DACNIS 100               20L    TOT C,35,232
International Seaways Inc.,ALPINE MELINA,29/03/2022,5/4/2022,1/4/2022,AJ80,PORT ARTHUR (Texas),BARELF SM 46             20L    MAR C,50,1393
International Seaways Inc.,ALPINE MELINA,29/03/2022,5/4/2022,1/4/2022,AJ80,PORT ARTHUR (Texas),VISGA 46                 205L   MAR   US,179,1122
International Seaways Inc.,ALPINE MELINA,29/03/2022,5/4/2022,1/4/2022,AJ80,PORT ARTHUR (Texas),AURELIA TI 3030          208L   MAR   US,2830,6178
VULICA SHIPPING CO. LTD,Donald M. James,1/4/2022,5/4/2022,2/4/2022,AJ80,BEAUMONT (Texas),TALUSIA UNIVERSAL 100    BULK   MAR   US,7533,17487
VULICA SHIPPING CO. LTD,Donald M. James,1/4/2022,5/4/2022,2/4/2022,AJ80,BEAUMONT (Texas),ATLANTA MARINE D 3005    BULK   MAR   US,5338,10673
VULICA SHIPPING CO. LTD,Donald M. James,1/4/2022,5/4/2022,2/4/2022,AJ80,BEAUMONT (Texas),EPONA Z 220              205L   MAR C,182,1203
VULICA SHIPPING CO. LTD,Donald M. James,1/4/2022,5/4/2022,2/4/2022,AJ80,BEAUMONT (Texas),VISGA 32                 205L   MAR   US,178,1116
VULICA SHIPPING CO. LTD,Donald M. James,1/4/2022,5/4/2022,2/4/2022,AJ80,BEAUMONT (Texas),VISGA 15                 20L    MAR C,17,122
VULICA SHIPPING CO. LTD,Donald M. James,1/4/2022,5/4/2022,2/4/2022,AJ80,BEAUMONT (Texas),VISGA 46                 205L   MAR   US,537,3367
VULICA SHIPPING CO. LTD,Donald M. James,1/4/2022,5/4/2022,2/4/2022,AJ80,BEAUMONT (Texas),DISOLA W 15W40           20L    MAR C,35,261
VULICA SHIPPING CO. LTD,Donald M. James,1/4/2022,5/4/2022,2/4/2022,AJ80,BEAUMONT (Texas),MULTIS EP 2              18K    TOT C,126,1805
BALUCO LTD,ADRIA ACE,1/4/2022,4/4/2022,1/4/2022,AK10,BRUNSWICK (Georgia),TALUSIA HR 70            BULK   MAR   US,3564,9156
BALUCO LTD,ADRIA ACE,1/4/2022,4/4/2022,1/4/2022,AK10,BRUNSWICK (Georgia),ATLANTA MARINE D 3005    BULK   MAR   US,6227,15499
MASTER & OWNERS OF BOW TUNGSTEN,BOW TUNGSTEN,30/03/2022,7/4/2022,6/4/2022,AJ80,HOUSTON (Texas),TALUSIA HR 70            BULK   MAR   US,6109,12442
MASTER & OWNERS OF BOW TUNGSTEN,BOW TUNGSTEN,30/03/2022,7/4/2022,6/4/2022,AJ80,HOUSTON (Texas),TALUSIA LS 40            BULK   MAR   US,3680,7441
MASTER & OWNERS OF BOW TUNGSTEN,BOW TUNGSTEN,30/03/2022,7/4/2022,6/4/2022,AJ80,HOUSTON (Texas),BARELF SM 46             20L    MAR C,17,328
MASTER & OWNERS OF BOW TUNGSTEN,BOW TUNGSTEN,30/03/2022,7/4/2022,6/4/2022,AJ80,HOUSTON (Texas),CERAN AD PLUS            18K    TOT C,36,496
MASTER & OWNERS OF BOW TUNGSTEN,BOW TUNGSTEN,30/03/2022,7/4/2022,6/4/2022,AJ80,HOUSTON (Texas),DACNIS 100               208L   TOT C,183,871
MASTER & OWNERS OF BOW TUNGSTEN,BOW TUNGSTEN,30/03/2022,7/4/2022,6/4/2022,AJ80,HOUSTON (Texas),AURELIA TI 3030          BULK   MAR   US,2730,6118
LITCHI SHIPPING CO. LTD,ROSCO LITCHI,31/03/2022,5/4/2022,1/4/2022,AK00,NEW ORLEANS (Louisia,TALUSIA UNIVERSAL        BULK   MAR   US,4651,10595
Evergas Shipholding 18 A/S,JS INEOS DOLPHIN,5/5/2022,13/05/2022,12/5/2022,AJ80,HOUSTON (Texas),AURELIA TI 3030          BULK   MAR   US,4550,9052
Evergas Shipholding 18 A/S,JS INEOS DOLPHIN,5/5/2022,13/05/2022,12/5/2022,AJ80,HOUSTON (Texas),TALUSIA LS 40            BULK   MAR   US,15639,33685
Evergas Shipholding 18 A/S,JS INEOS DOLPHIN,5/5/2022,13/05/2022,12/5/2022,AJ80,HOUSTON (Texas),TALUSIA UNIVERSAL 100    BULK   MAR   US,3766,7935
Evergas Shipholding 18 A/S,JS INEOS DOLPHIN,5/5/2022,13/05/2022,12/5/2022,AJ80,HOUSTON (Texas),PRESLIA 68               20L    TOT C,18,68
Evergas Shipholding 18 A/S,JS INEOS DOLPHIN,5/5/2022,13/05/2022,12/5/2022,AJ80,HOUSTON (Texas),EPONA Z 220              20L    MAR C,18,74
Evergas Shipholding 18 A/S,JS INEOS DOLPHIN,5/5/2022,13/05/2022,12/5/2022,AJ80,HOUSTON (Texas),VISGA 15                 20L    MAR C,34,139
Evergas Shipholding 18 A/S,JS INEOS DOLPHIN,5/5/2022,13/05/2022,12/5/2022,AJ80,HOUSTON (Texas),CERAN XM 220             18K    TOT C,18,234
Evergas Shipholding 18 A/S,JS INEOS DOLPHIN,5/5/2022,13/05/2022,12/5/2022,AJ80,HOUSTON (Texas),BIOMULTIS EP 2           50K    TOT C,50,950
ADRIATIC REEFER CORP INC,ORANGE SKY,5/4/2022,7/4/2022,6/4/2022,AB90,NEWARK - ELIZABETH (,ATLANTA MARINE D 3005    BULK   MAR   US,5109,11886
ADRIATIC REEFER CORP INC,ORANGE SKY,5/4/2022,7/4/2022,6/4/2022,AB90,NEWARK - ELIZABETH (,TALUSIA UNIVERSAL        BULK   MAR   US,13187,33739
ADRIATIC REEFER CORP INC,ORANGE SKY,5/4/2022,7/4/2022,6/4/2022,AB90,NEWARK - ELIZABETH (,AURELIA TI 4030          208L   MAR   US,1509,4410
International Seaways Inc.,ATLANTIC MUSE,6/4/2022,18/04/2022,12/4/2022,AZ70,LOS ANGELES (Califor,AURELIA TI 3030          BULK   MAR   US,9099,19082
International Seaways Inc.,ATLANTIC MUSE,6/4/2022,18/04/2022,12/4/2022,AZ70,LOS ANGELES (Califor,ATLANTA MARINE D 3005    BULK   MAR   US,6228,11371
International Seaways Inc.,ATLANTIC MUSE,6/4/2022,18/04/2022,12/4/2022,AZ70,LOS ANGELES (Califor,TALUSIA LS 40            BULK   MAR   US,7360,15440
International Seaways Inc.,ATLANTIC MUSE,6/4/2022,18/04/2022,12/4/2022,AZ70,LOS ANGELES (Califor,TALUSIA LS 25            BULK   MAR   US,9671,20087
International Seaways Inc.,ATLANTIC MUSE,6/4/2022,18/04/2022,12/4/2022,AZ70,LOS ANGELES (Califor,EPONA Z 150              20L    MAR C,53,364
International Seaways Inc.,ATLANTIC MUSE,6/4/2022,18/04/2022,12/4/2022,AZ70,LOS ANGELES (Califor,BIOADHESIVE PLUS         18K    TOT C,108,2342
TOTE Services,ARC DEFENDER,3/4/2022,5/4/2022,3/4/2022,AB90,BALTIMORE (Maryland),TALUSIA UNIVERSAL        BULK   MAR   US,18367,41009
TOTE Services,ARC DEFENDER,3/4/2022,5/4/2022,3/4/2022,AB90,BALTIMORE (Maryland),BIOMULTIS EP 2           18K    TOT C,90,1806
TOTE Services,ARC DEFENDER,3/4/2022,5/4/2022,3/4/2022,AB90,BALTIMORE (Maryland),CERAN XM 220             18K    TOT C,54,764
TOTE Services,ARC DEFENDER,3/4/2022,5/4/2022,3/4/2022,AB90,BALTIMORE (Maryland),DISOLA W 15W40           20L    MAR C,35,259
SEALIFT INC.,MAJOR BERNARD F. FISHER,21/05/2022,4/5/2022,4/5/2022,AK10,TAMPA (Florida),BIONEPTAN 100            208L   MAR C,3843,45835
SEALIFT INC.,MAJOR BERNARD F. FISHER,21/05/2022,4/5/2022,4/5/2022,AK10,TAMPA (Florida),CARTER BIO 100           208L   TOT C,1399,16641
FLEET MANAGEMENT LIMITED,OTTO H,8/4/2022,20/04/2022,10/4/2022,AZ70,LONG BEACH (Californ,AURELIA TI 4030          BULK   MAR   US,7006,16478
FLEET MANAGEMENT LIMITED,OTTO H,8/4/2022,20/04/2022,10/4/2022,AZ70,LONG BEACH (Californ,TALUSIA LS 40            BULK   MAR   US,4600,10600
FLEET MANAGEMENT LIMITED,OTTO H,8/4/2022,20/04/2022,10/4/2022,AZ70,LONG BEACH (Californ,TALUSIA UNIVERSAL 100    208L   MAR   US,1970,5699
FLEET MANAGEMENT LIMITED,OTTO H,8/4/2022,20/04/2022,10/4/2022,AZ70,LONG BEACH (Californ,ATLANTA MARINE D 3005    BULK   MAR   US,4448,9950
WISDOM MARINE LINES SA,BUNUN MIRACLE,5/4/2022,8/4/2022,7/4/2022,AK00,NEW ORLEANS (Louisia,TALUSIA LS 40            BULK   MAR   US,3680,7960
WISDOM MARINE LINES SA,BUNUN MIRACLE,5/4/2022,8/4/2022,7/4/2022,AK00,NEW ORLEANS (Louisia,TALUSIA UNIVERSAL 100    BULK   MAR   US,3766,8480
WISDOM MARINE LINES SA,BUNUN MIRACLE,5/4/2022,8/4/2022,7/4/2022,AK00,NEW ORLEANS (Louisia,AURELIA TI 4020          208L   MAR   US,936,2378
WISDOM MARINE LINES SA,BUNUN MIRACLE,5/4/2022,8/4/2022,7/4/2022,AK00,NEW ORLEANS (Louisia,EPONA Z 150              20L    MAR C,53,357
EAGLESTAR SHIPMANAGEMENT GAS (S),SERI EMEI,8/4/2022,19/04/2022,9/4/2022,AY40,PORT ARTHUR (Texas),TALUSIA LS 40            208L   MAR   US,2861,7020
"POS SM CO., LTD",ARBORELLA,19/04/2022,27/04/2022,22/04/2022,AJ80,BEAUMONT (Texas),AURELIA TI 3030          BULK   MAR   US,3640,9637
"POS SM CO., LTD",ARBORELLA,19/04/2022,27/04/2022,22/04/2022,AJ80,BEAUMONT (Texas),EPONA Z 68               205L   MAR C,181,974
"POS SM CO., LTD",ARBORELLA,19/04/2022,27/04/2022,22/04/2022,AJ80,BEAUMONT (Texas),EPONA Z 150              20L    MAR C,142,793
"POS SM CO., LTD",ARBORELLA,19/04/2022,27/04/2022,22/04/2022,AJ80,BEAUMONT (Texas),BARELF CH 100            20L    MAR C,96,1907
EVERGREEN MARINE (SINGAPORE),EVER SUPERB,1/5/2022,5/5/2022,3/5/2022,AY40,HOUSTON (Texas),TALUSIA HR 70            BULK   MAR   US,18797,43400
Valloeby Pride Limited,Hellespont Pride,4/4/2022,18/04/2022,9/4/2022,AK00,NEW ORLEANS (Louisia,VISGA 100                205L   MAR   US,362,2338
Valloeby Pride Limited,Hellespont Pride,4/4/2022,18/04/2022,9/4/2022,AK00,NEW ORLEANS (Louisia,TALUSIA LS 40            BULK   MAR   US,13799,37438
FLEET MANAGEMENT LIMITED,CELSIUS MALAGA,18/04/2022,2/5/2022,23/04/2022,AY40,HOUSTON (Texas),TALUSIA UNIVERSAL        BULK   MAR   US,6977,13875
BIGNONE LNG SHIPPING,LNG ENTERPRISE,4/4/2022,12/4/2022,7/4/2022,AY40,LAKE CHARLES (Louisi,CERAN AD PLUS            18K    TOT C,36,982
Euronav Ship Management Hellas Ltd,SELENA,26/03/2022,14/06/2022,6/4/2022,AZ70,LOS ANGELES (Califor,CERAN AD PLUS            18K    TOT C,72,1078
Euronav Ship Management Hellas Ltd,SELENA,26/03/2022,14/06/2022,6/4/2022,AZ70,LOS ANGELES (Califor,BARELF SM 46             20L    MAR C,84,2280
Euronav Ship Management Hellas Ltd,SELENA,26/03/2022,14/06/2022,6/4/2022,AZ70,LOS ANGELES (Califor,CERAN XM 220             18K    TOT C,18,275
ROCKET SHIPPING CO. C/O,WONDER POLARIS,4/4/2022,11/4/2022,5/4/2022,AY40,CORPUS CHRISTI (Texa,TALUSIA LS 40            208L   MAR   US,954,2215
ROCKET SHIPPING CO. C/O,WONDER POLARIS,4/4/2022,11/4/2022,5/4/2022,AY40,CORPUS CHRISTI (Texa,DISOLA M 4015            208L   MAR   US,936,2111
Gearbulk Norway AS (GBN),Maitaca Arrow,6/5/2022,13/05/2022,6/5/2022,AZ70,PORT HUENEME (Califo,EPONA Z 150              20L    MAR C,36,506
Wilhelmsen Ship Management Sdn Bhd,TOSCANA,8/4/2022,11/4/2022,10/4/2022,AY40,GALVESTON (Texas),TALUSIA HR 70            BULK   MAR   US,18797,35800
Master&Owners of SC MONTREUX,SC MONTREUX,14/04/2022,26/04/2022,14/04/2022,AB90,NEWARK - ELIZABETH (,TALUSIA LS 40            BULK   MAR   US,7303,15773
Master&Owners of SC MONTREUX,SC MONTREUX,14/04/2022,26/04/2022,14/04/2022,AB90,NEWARK - ELIZABETH (,TALUSIA UNIVERSAL        BULK   MAR   US,7447,15748
Torm A/S,TORM LILLY,6/4/2022,7/4/2022,6/4/2022,AB90,NEW YORK (New York),TALUSIA HR 140           BULK   MAR   US,14723,42989
Torm A/S,TORM LILLY,6/4/2022,7/4/2022,6/4/2022,AB90,NEW YORK (New York),VISGA 15                 205L   MAR   US,524,2077
Torm A/S,TORM LILLY,6/4/2022,7/4/2022,6/4/2022,AB90,NEW YORK (New York),EPONA Z 150              20L    MAR C,356,1471
Torm A/S,TORM LILLY,6/4/2022,7/4/2022,6/4/2022,AB90,NEW YORK (New York),VISGA 32                 20L    MAR C,520,2022
Torm A/S,TORM LILLY,6/4/2022,7/4/2022,6/4/2022,AB90,NEW YORK (New York),VISGA 46                 20L    MAR C,349,1355
MARINEPOOL SOLUTIONS LIMITED,CONTSHIP AIR,4/4/2022,5/4/2022,3/4/2022,AK10,PORT EVERGLADES (Flo,VISGA 68                 205L   MAR   US,360,1648
"KG MS ""SANTA LORENA"" Offen",CMA CGM BUTTERFLY,8/4/2022,26/04/2022,8/4/2022,AB90,NEWARK - ELIZABETH (,DISOLA W 15W40           20L    MAR C,53,534
"KG MS ""SANTA LORENA"" Offen",CMA CGM BUTTERFLY,8/4/2022,26/04/2022,8/4/2022,AB90,NEWARK - ELIZABETH (,EPONA Z 150              20L    MAR C,178,1643
Dennis Navigation Co Ltd,ECE NUR BAYRAKTAR,4/4/2022,7/4/2022,5/4/2022,AJ80,HOUSTON (Texas),TALUSIA HR 70            BULK   MAR   US,4699,12100
Dennis Navigation Co Ltd,ECE NUR BAYRAKTAR,4/4/2022,7/4/2022,5/4/2022,AJ80,HOUSTON (Texas),TALUSIA LS 40            BULK   MAR   US,4600,12350
VULICA SHIPPING CO. LTD,Donald M. James,9/4/2022,11/4/2022,10/4/2022,AY40,BEAUMONT (Texas),MULTIS EP 2              18K    TOT C,54,842
VULICA SHIPPING CO. LTD,Donald M. James,9/4/2022,11/4/2022,10/4/2022,AY40,BEAUMONT (Texas),EPONA Z 220              205L   MAR C,182,1435
MARINEPOOL SOLUTIONS LIMITED,FAIRCHEM RESTIO,25/04/2022,27/04/2022,23/04/2022,AK00,NEW ORLEANS (Louisia,TALUSIA LS 40            BULK   MAR   US,5060,10976
MARINEPOOL SOLUTIONS LIMITED,FAIRCHEM RESTIO,25/04/2022,27/04/2022,23/04/2022,AK00,NEW ORLEANS (Louisia,CERAN XM 220             18K    TOT C,36,316
MARINEPOOL SOLUTIONS LIMITED,FAIRCHEM RESTIO,25/04/2022,27/04/2022,23/04/2022,AK00,NEW ORLEANS (Louisia,BIOADHESIVE PLUS         18K    TOT C,36,633
MARINEPOOL SOLUTIONS LIMITED,FAIRCHEM RESTIO,25/04/2022,27/04/2022,23/04/2022,AK00,NEW ORLEANS (Louisia,PRESLIA 68               20L    TOT C,18,69
MARINEPOOL SOLUTIONS LIMITED,FAIRCHEM RESTIO,25/04/2022,27/04/2022,23/04/2022,AK00,NEW ORLEANS (Louisia,AURELIA TI 4030          BULK   MAR   US,1820,4054
TO OWNERS OF THE VESSEL FUTURE,FUTURE DIAMOND,7/4/2022,18/04/2022,11/4/2022,AB90,MARCUS HOOK (Pennsyl,ATLANTA MARINE D 3005    BULK   MAR   US,3674,10346
TO OWNERS OF THE VESSEL FUTURE,FUTURE DIAMOND,7/4/2022,18/04/2022,11/4/2022,AB90,MARCUS HOOK (Pennsyl,AURELIA TI 4040          BULK   MAR   US,3617,11655
ALFORD SHIPPING CO LTD,DYROS,26/04/2022,27/04/2022,26/04/2022,AK20,SEATTLE (Washington),TALUSIA HR 70            BULK   MAR   US,4625,8540
WALLEM SHIPMANAGEMENT LTD,DONG-A MAIA,6/4/2022,11/4/2022,7/4/2022,AJ80,GALVESTON (Texas),TALUSIA UNIVERSAL        208L   MAR   US,4821,11544
