"game_id","first","time_control_name","game_end_reason","winner","created_at","last_update","type","game_request.lexicon","game_request.initial_time_seconds","game_request.increment_seconds","game_request.challenge_rule","game_request.game_mode","game_request.rating_mode","game_request.max_overtime_minutes","game_request.player_vs_bot","game_request.bot_type","game_request.rules.board_layout_name","game_request.rules.letter_distribution_name","game_request.rules.variant_name"
"gyJBknRR","BasicBot","regular","STANDARD",0,"2022-07-13T08:00:13.082904Z","2022-07-13T08:14:21.893580Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",2,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"F4rQiLrb","SEMSAS","regular","RESIGNED",0,"2022-07-13T07:58:20.111977Z","2022-07-13T08:02:31.912944Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","CASUAL",3,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"L9qLahUV","ttan","regular","RESIGNED",0,"2022-07-13T07:54:59.049489Z","2022-07-13T07:55:20.565904Z","NATIVE","CSW21",3600,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"uNcPYown","BasicBot","regular","RESIGNED",0,"2022-07-13T07:49:43.752813Z","2022-07-13T07:54:57.928813Z","NATIVE","CSW21",3600,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"eXqsMUGm","sc04lwcps","regular","TIME",0,"2022-07-13T07:49:13.033062Z","2022-07-13T08:10:16.103033Z","NATIVE","CSW21",1200,0,"FIVE_POINT","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"JdTPpt9H","Ndnzhmhkm","regular","TIME",0,"2022-07-13T07:48:35.462295Z","2022-07-13T08:04:46.103264Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"BfqWgshG","BasicBot","regular","STANDARD",0,"2022-07-13T07:48:25.505385Z","2022-07-13T08:02:29.396808Z","NATIVE","CSW21",900,0,"SINGLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"HH3xmp7o","BasicBot","regular","STANDARD",0,"2022-07-13T07:43:47.067286Z","2022-07-13T07:48:01.547058Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"XWHE5qjT","KN_Izzah","regular","TIME",0,"2022-07-13T07:43:14.069343Z","2022-07-13T07:59:26.095855Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"X8YKvDst","MaryC123","regular","STANDARD",0,"2022-07-13T07:40:07.624591Z","2022-07-13T08:00:02.099771Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",2,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"xPh65aJL","Yuki86","regular","STANDARD",0,"2022-07-13T07:34:58.876449Z","2022-07-13T07:43:40.180146Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"ZkdLS9KK","BasicBot","regular","STANDARD",0,"2022-07-13T07:33:41.606561Z","2022-07-13T07:47:03.418246Z","NATIVE","CSW21",900,0,"SINGLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"ZeQmDiWN","RayqallHakimi","regular","TIME",0,"2022-07-13T07:28:45.654067Z","2022-07-13T07:49:56.089208Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"LRoacJYS","BasicBot","regular","STANDARD",0,"2022-07-13T07:26:17.187885Z","2022-07-13T07:34:35.102545Z","NATIVE","NWL20",1320,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"CPxbP5pw","Ieatchicken4","regular","TIME",0,"2022-07-13T07:20:09.122314Z","2022-07-13T07:41:11.629405Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"NsAFzhrM","Heng820","regular","STANDARD",0,"2022-07-13T07:18:44.987959Z","2022-07-13T07:26:12.814567Z","NATIVE","NWL20",1320,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"s6bs8cMn","BasicBot","regular","STANDARD",0,"2022-07-13T07:12:07.568879Z","2022-07-13T07:31:21.655281Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"VzKN48VJ","SEKTA_TEACHER","regular","TIME",0,"2022-07-13T07:10:54.756909Z","2022-07-13T07:26:59.493123Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"KQfGG7sv","DinethScrabber123","regular","STANDARD",1,"2022-07-13T07:09:58.844911Z","2022-07-13T07:15:49.029033Z","NATIVE","CSW21",1260,0,"VOID","REAL_TIME","RATED",2,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"TGmjzxoh","BasicBot","regular","STANDARD",1,"2022-07-13T07:04:46.689054Z","2022-07-13T07:09:01.946934Z","NATIVE","CSW21",1260,0,"VOID","REAL_TIME","RATED",2,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"MzFFvPCK","AmirahSyahirah95","regular","TIME",0,"2022-07-13T07:00:55.645365Z","2022-07-13T07:17:06.100085Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"fGDyBdDd","ttan","regular","RESIGNED",0,"2022-07-13T06:58:17.624692Z","2022-07-13T07:49:42.180572Z","NATIVE","CSW21",3600,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"L3S6xPbM","BasicBot","regular","RESIGNED",0,"2022-07-13T06:57:09.763481Z","2022-07-13T06:58:16.730320Z","NATIVE","CSW21",3600,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"4xAeabDp","DinethScrabber123","regular","STANDARD",1,"2022-07-13T06:57:02.388896Z","2022-07-13T07:03:39.793820Z","NATIVE","CSW21",1260,0,"VOID","REAL_TIME","RATED",2,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"vLo58iNv","AmirahSyahirah95","regular","RESIGNED",0,"2022-07-13T06:55:07.396841Z","2022-07-13T07:00:39.542244Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"ufKJpJx2","BasicBot","regular","RESIGNED",0,"2022-07-13T06:54:38.367914Z","2022-07-13T06:58:20.836717Z","NATIVE","CSW21",1800,0,"DOUBLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"VkqQWU7D","BasicBot","regular","RESIGNED",0,"2022-07-13T06:53:43.259378Z","2022-07-13T06:57:00.731452Z","NATIVE","CSW21",1260,0,"VOID","REAL_TIME","RATED",2,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"7Mc3C2DC","BasicBot","regular","TIME",0,"2022-07-13T06:51:36.680614Z","2022-07-13T07:12:46.177868Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"dJfu2qtB","Bryson","regular","STANDARD",1,"2022-07-13T06:49:23.229907Z","2022-07-13T06:54:49.708476Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"K4S27zcc","DinethScrabber123","regular","STANDARD",1,"2022-07-13T06:48:35.854890Z","2022-07-13T06:53:16.722047Z","NATIVE","CSW21",1260,0,"VOID","REAL_TIME","RATED",2,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"hmyHrT5B","Schil","regular","STANDARD",0,"2022-07-13T06:48:10.599409Z","2022-07-13T06:57:38.760362Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"2RB5TNAz","ttan","regular","STANDARD",0,"2022-07-13T06:47:58.997889Z","2022-07-13T06:57:07.269728Z","NATIVE","CSW21",3600,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"MZhdy62y","BasicBot","regular","STANDARD",0,"2022-07-13T06:44:31.228851Z","2022-07-13T06:49:20.944744Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"YPTE62Kc","BasicBot","regular","STANDARD",1,"2022-07-13T06:42:31.872546Z","2022-07-13T06:48:30.247346Z","NATIVE","CSW21",1260,0,"VOID","REAL_TIME","RATED",2,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"tTbaQUE4","BasicBot","regular","CONSECUTIVE_ZEROES",0,"2022-07-13T06:33:26.976397Z","2022-07-13T06:46:08.829350Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"CuW2Qnj9","BasicBot","regular","RESIGNED",0,"2022-07-13T06:31:19.810761Z","2022-07-13T06:47:57.475008Z","NATIVE","CSW21",3600,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"Y2YtZt28","hannahabigail","regular","TIME",0,"2022-07-13T06:30:25.790267Z","2022-07-13T06:51:28.701877Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"B8e6LnbR","Yuki86","regular","STANDARD",0,"2022-07-13T06:26:07.723549Z","2022-07-13T06:33:23.639060Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"bAkuwxvk","saya","regular","TIME",0,"2022-07-13T06:20:21.021809Z","2022-07-13T06:36:24.306338Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"iaorefud","BasicBot","regular","STANDARD",1,"2022-07-13T06:19:39.238545Z","2022-07-13T06:25:28.909985Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"M8Lz9Ug9","OnTheHop","regular","STANDARD",1,"2022-07-13T06:14:17.697895Z","2022-07-13T06:21:36.753095Z","NATIVE","NWL20",1200,0,"DOUBLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"xxSUKMSC","madhulekha","regular","STANDARD",1,"2022-07-13T06:13:51.463237Z","2022-07-13T06:19:33.151088Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"Yop3ymAZ","foonyew3","regular","STANDARD",1,"2022-07-13T06:12:19.530393Z","2022-07-13T06:25:13.289140Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"HdKF64M6","BasicBot","regular","TIME",0,"2022-07-13T06:03:52.006972Z","2022-07-13T06:19:54.821570Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"nJzmohtc","BasicBot","regular","STANDARD",0,"2022-07-13T06:01:19.252015Z","2022-07-13T06:05:39.407639Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"HgJWmYxc","Bryson","regular","STANDARD",1,"2022-07-13T05:57:30.852376Z","2022-07-13T06:01:14.295950Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"YfaZi7gV","BasicBot","regular","STANDARD",0,"2022-07-13T05:56:13.627394Z","2022-07-13T06:11:51.802219Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"kQMfwSNB","BasicBot","regular","STANDARD",1,"2022-07-13T05:46:59.367089Z","2022-07-13T05:58:09.953990Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"YYU7gdSu","foonyew3","regular","STANDARD",0,"2022-07-13T05:45:50.882562Z","2022-07-13T05:55:55.158443Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"yyij2Qte","madhulekha","regular","STANDARD",1,"2022-07-13T05:41:46.197762Z","2022-07-13T05:50:18.766847Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"tfYtzzMv","hulkbuster","regular","STANDARD",0,"2022-07-13T05:37:33.965423Z","2022-07-13T05:45:35.416556Z","NATIVE","CSW21",1200,0,"SINGLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"kJ6CiaiS","Bryson","regular","STANDARD",1,"2022-07-13T05:35:00.057072Z","2022-07-13T05:39:55.544089Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"jVeNce9e","BasicBot","regular","STANDARD",1,"2022-07-13T05:29:59.340681Z","2022-07-13T05:41:29.569365Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"4TputVrd","BasicBot","regular","STANDARD",1,"2022-07-13T05:29:40.130856Z","2022-07-13T05:40:59.558430Z","NATIVE","NWL20",1200,0,"VOID","REAL_TIME","RATED",2,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"SyxpNiUW","BasicBot","regular","STANDARD",0,"2022-07-13T05:29:17.598089Z","2022-07-13T05:43:38.964530Z","NATIVE","CSW21",2700,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"qRzkUQwS","BasicBot","regular","STANDARD",1,"2022-07-13T05:27:16.264312Z","2022-07-13T05:37:28.718932Z","NATIVE","CSW21",1200,0,"SINGLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"z4zaD95g","madhulekha","regular","STANDARD",0,"2022-07-13T05:23:01.106011Z","2022-07-13T05:29:47.800631Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"rkGtmw4u","BasicBot","regular","STANDARD",0,"2022-07-13T05:20:59.272825Z","2022-07-13T05:23:48.417824Z","NATIVE","CSW21",900,0,"SINGLE","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"x5vBsz3T","hulkbuster","regular","STANDARD",0,"2022-07-13T05:20:19.234996Z","2022-07-13T05:27:11.934679Z","NATIVE","CSW21",1200,0,"SINGLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"i82CT3aK","joyce_1","regular","STANDARD",0,"2022-07-13T05:17:27.382895Z","2022-07-13T05:29:07.871270Z","NATIVE","CSW21",2700,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"giZCePJA","AAKIMI","ultrablitz","TIME",0,"2022-07-13T05:15:49.635446Z","2022-07-13T05:17:36.868558Z","NATIVE","CSW21",45,0,"SINGLE","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"46F4Nocg","yaya05","regular","TIME",0,"2022-07-13T05:15:36.011524Z","2022-07-13T05:31:39.186780Z","NATIVE","CSW21",900,0,"SINGLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"chhEzErr","BasicBot","regular","STANDARD",0,"2022-07-13T05:13:00.122044Z","2022-07-13T05:20:16.069482Z","NATIVE","CSW21",1200,0,"SINGLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"jHN42pK3","AAKIMI","regular","STANDARD",0,"2022-07-13T05:11:32.749919Z","2022-07-13T05:15:30.159727Z","NATIVE","CSW21",900,0,"SINGLE","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"XXZhnxK2","Stephanie","blitz","RESIGNED",0,"2022-07-13T05:09:29.409308Z","2022-07-13T05:10:27.628477Z","NATIVE","CSW21",240,0,"FIVE_POINT","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"7MSdVFEM","BasicBot","blitz","RESIGNED",0,"2022-07-13T05:08:48.075533Z","2022-07-13T05:09:20.048820Z","NATIVE","CSW21",240,0,"FIVE_POINT","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"iKRzDmiP","BasicBot","regular","RESIGNED",0,"2022-07-13T05:08:22.690406Z","2022-07-13T05:12:34.325488Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"aXvjVHag","JudyMaria","regular","STANDARD",0,"2022-07-13T05:02:50.082942Z","2022-07-13T05:14:13.926Z","NATIVE","RD28",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_PROBABILISTIC","CrosswordGame","german",""
"QRsE9o5g","madhulekha","regular","STANDARD",0,"2022-07-13T05:00:53.374022Z","2022-07-13T05:11:05.918328Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"VCguxpUV","AinMyra","regular","RESIGNED",0,"2022-07-13T04:59:40.911296Z","2022-07-13T05:05:21.624399Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"MpYKRfu2","Fieyza","regular","STANDARD",0,"2022-07-13T04:57:01.757347Z","2022-07-13T05:07:15.933379Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"ZdEg5goo","Aisyahnur","regular","RESIGNED",0,"2022-07-13T04:56:42.270267Z","2022-07-13T04:56:53.853309Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"TLSzFR7J","BasicBot","regular","RESIGNED",0,"2022-07-13T04:54:49.665998Z","2022-07-13T04:59:39.206324Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"ms3k3urd","Kyaperx","regular","RESIGNED",0,"2022-07-13T04:54:11.821185Z","2022-07-13T04:55:49.567710Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"v87ZGFNj","JBSTAR1","regular","STANDARD",0,"2022-07-13T04:49:50.723008Z","2022-07-13T05:06:35.192366Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"mXXMWyLt","BasicBot","regular","STANDARD",1,"2022-07-13T04:48:52.644083Z","2022-07-13T05:00:44.554724Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"jfrcKqBZ","BasicBot","regular","STANDARD",1,"2022-07-13T04:48:45.956214Z","2022-07-13T05:02:36.516649Z","NATIVE","RD28",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_PROBABILISTIC","CrosswordGame","german",""
"ARDgfnLP","Yuki86","regular","STANDARD",0,"2022-07-13T04:48:20.822619Z","2022-07-13T04:56:29.810121Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"3oKDqKZC","pwspence","regular","STANDARD",0,"2022-07-13T04:44:50.866245Z","2022-07-13T04:57:27.128487Z","NATIVE","NWL20",1500,10,"DOUBLE","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"F77toNkX","BasicBot","regular","TIME",0,"2022-07-13T04:40:13.194333Z","2022-07-13T05:02:26.123153Z","NATIVE","NWL20",1200,0,"DOUBLE","REAL_TIME","RATED",2,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"ZVuCtpwf","BasicBot","regular","CONSECUTIVE_ZEROES",0,"2022-07-13T04:38:33.310332Z","2022-07-13T04:48:18.891763Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"hFw37X27","agal","regular","STANDARD",0,"2022-07-13T04:36:00.599015Z","2022-07-13T04:44:20.621082Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"YbmGXEQz","BasicBot","regular","STANDARD",0,"2022-07-13T04:33:46.975313Z","2022-07-13T04:44:48.034343Z","NATIVE","NWL20",1500,10,"DOUBLE","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"SrSJdvqW","Yuki86","regular","STANDARD",0,"2022-07-13T04:30:22.546104Z","2022-07-13T04:38:30.632628Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"aSsB6z3m","sc04lwcps","regular","STANDARD",1,"2022-07-13T04:29:29.581948Z","2022-07-13T04:40:59.752353Z","NATIVE","CSW21",1200,0,"FIVE_POINT","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"dYab99Co","pwspence","regular","STANDARD",1,"2022-07-13T04:18:06.162092Z","2022-07-13T04:33:44.499760Z","NATIVE","NWL20",1500,10,"DOUBLE","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"NdWUQj3j","BasicBot","regular","RESIGNED",0,"2022-07-13T04:14:23.096904Z","2022-07-13T04:14:34.518870Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"mMePwJw6","Arfa_sumayyah","regular","RESIGNED",0,"2022-07-13T04:14:07.139336Z","2022-07-13T04:14:20.804084Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"BndnVt5H","BasicBot","regular","STANDARD",0,"2022-07-13T04:13:14.285688Z","2022-07-13T04:23:17.468097Z","NATIVE","NWL20",3600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"T2e8GeBk","BasicBot","regular","CONSECUTIVE_ZEROES",0,"2022-07-13T04:11:54.673097Z","2022-07-13T04:22:57.068184Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"3KXDaJCH","BasicBot","regular","STANDARD",0,"2022-07-13T04:11:35.312007Z","2022-07-13T04:20:44.945423Z","NATIVE","CSW21",1200,0,"FIVE_POINT","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"r8wFpB49","BasicBot","regular","STANDARD",0,"2022-07-13T04:02:21.758233Z","2022-07-13T04:13:55.543943Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"pVcpfepK","DelrayScrabbler","regular","STANDARD",1,"2022-07-13T04:01:37.994690Z","2022-07-13T04:13:10.507266Z","NATIVE","NWL20",3600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"sKdtJwEV","BasicBot","regular","STANDARD",0,"2022-07-13T03:59:30.451929Z","2022-07-13T04:18:00.146856Z","NATIVE","NWL20",1500,10,"DOUBLE","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"pNcvjP5Z","pwspence","regular","STANDARD",1,"2022-07-13T03:51:20.787520Z","2022-07-13T03:59:28.355870Z","NATIVE","NWL20",1500,10,"DOUBLE","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"sWf9cYzu","BasicBot","regular","STANDARD",0,"2022-07-13T03:48:57.013757Z","2022-07-13T04:01:30.110182Z","NATIVE","NWL20",3600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"jhLX4amJ","BasicBot","regular","STANDARD",0,"2022-07-13T03:48:40.185371Z","2022-07-13T03:57:54.890423Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"9XucoMHf","BasicBot","regular","TIME",0,"2022-07-13T03:46:50.600221Z","2022-07-13T04:02:56.076965Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"GhGredXm","Chipsmore","regular","STANDARD",0,"2022-07-13T03:42:47.913532Z","2022-07-13T03:57:48.758839Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"pYtSUSeD","DelrayScrabbler","regular","STANDARD",1,"2022-07-13T03:35:34.245575Z","2022-07-13T03:48:39.997341Z","NATIVE","NWL20",3600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"RmEt7pX6","Eleez","regular","RESIGNED",0,"2022-07-13T03:31:24.430921Z","2022-07-13T03:38:07.777592Z","NATIVE","CSW21",900,0,"SINGLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"NWWArD4S","BasicBot","regular","STANDARD",0,"2022-07-13T03:27:18.573258Z","2022-07-13T03:43:39.269767Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"5LcwLQbE","BasicBot","regular","TIME",0,"2022-07-13T03:26:12.980261Z","2022-07-13T03:42:16.006512Z","NATIVE","CSW21",900,0,"SINGLE","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
