player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Austin Smith,145763,QB,E MICHIGAN,6,2.66,2.38,3.29,4.45,110,160,72.7,55,59,7.2,1.93,4,2,2.9,66.1,39,13,2.5,61,55.5,1,19,0,0,70,15.4,104.9,3.3,2,0,0,0,4,3,4.3,356,6.0,64.3,28,32,14.4,3.56,0,1,3.0,40.6,13,25,27.8,49,44.5,5,13,1,3,51,24.0,27.0,12.2,6,11,0,3,0,1,2.0,231,7.2
Jacob Sirmon,83590,QB,N COLORADO,6,3.02,2.85,3.49,4.97,109,253,79.5,39,40,5.5,1.84,0,0,0.0,67.5,27,5,12.9,43,39.4,4,15,1,1,48,60.0,84.5,7.0,3,0,0,0,2,2,4.2,191,4.8,61.7,47,54,16.5,3.79,1,6,10.5,46.3,25,39,13.8,66,60.6,4,16,0,1,70,15.4,76.9,9.1,6,6,0,6,2,4,5.7,410,7.6
Diego Pavia,156927,QB,NEW MEX ST,7,2.93,2.53,3.87,5.7,108,242,65.4,52,52,7.1,1.93,0,1,1.9,50.0,26,15,23.5,53,49.1,8,15,0,1,55,6.7,52.2,1.9,1,0,0,0,0,1,1.8,206,4.0,51.4,35,39,16.8,3.89,0,4,9.1,33.3,13,35,27.8,55,50.9,5,13,1,3,60,14.3,48.0,9.1,5,11,0,3,2,3,5.0,310,7.9
Hank Bachmeier,101284,QB,BOISE ST,4,2.67,2.56,3.54,4.43,106,120,74.5,47,48,4.9,1.94,1,1,2.0,66.7,32,10,8.6,48,45.3,3,15,0,0,49,0.0,107.1,0.0,0,0,0,0,4,1,2.0,250,5.2,53.7,41,46,15.4,3.34,0,5,10.0,41.3,19,26,13.6,57,53.8,3,12,1,3,62,26.9,46.2,12.3,7,4,0,4,2,6,9.7,247,5.4
Chandler Fields,97286,QB,LA LAFAYET,5,2.72,2.51,3.12,5.58,106,207,74.5,51,53,4.8,1.73,2,2,3.8,58.5,31,6,18.4,54,50.9,7,13,0,2,54,16.7,72.7,1.9,1,0,0,0,3,2,3.7,238,4.5,61.0,41,41,15.0,3.74,0,8,17.8,53.7,22,19,12.0,52,49.1,3,18,0,1,56,26.3,106.3,9.6,5,6,0,0,4,1,1.8,365,8.9
Ryan Schuster,159739,QB,LAFAYETTE,4,2.45,2.16,2.74,4.39,106,203,72.2,54,58,4.1,1.86,2,1,1.6,60.3,35,16,10.3,65,61.3,4,13,2,0,69,43.8,82.2,10.8,7,0,0,0,2,0,0.0,255,4.4,42.1,19,19,16.8,3.47,0,0,0.0,36.8,7,23,12.5,40,37.7,1,6,0,3,42,47.8,24.6,27.5,11,10,0,0,0,4,9.5,143,7.5
Cole Gonzales,159939,QB,W CAROLINA,5,3.02,2.9,3.0,4.13,105,344,76.7,30,30,6.3,1.78,0,0,0.0,76.7,23,3,0.0,30,28.6,0,8,0,1,30,0.0,87.2,0.0,0,0,0,0,1,1,3.3,173,5.8,74.5,55,59,15.2,3.52,0,4,6.5,62.7,37,31,9.8,75,71.4,4,31,1,3,82,19.4,116.3,8.0,6,10,0,3,6,5,6.1,697,11.8
Gavin Frakes,156928,QB,NEW MEX ST,8,2.62,2.49,3.07,4.91,105,242,73.6,53,55,6.4,1.79,2,1,1.7,61.8,34,6,12.8,55,52.4,5,17,0,4,60,0.0,66.7,0.0,0,0,0,0,3,1,1.7,333,6.1,42.9,35,38,17.5,3.67,0,3,6.7,31.6,12,21,20.0,48,45.7,3,10,0,2,56,14.3,39.4,6.3,3,7,0,3,1,3,5.4,220,5.8
Daron Bryden,148436,QB,STNY BROOK,6,2.58,2.46,3.94,4.05,105,303,63.5,63,63,7.1,1.84,0,4,6.3,55.6,35,8,12.5,65,61.9,5,17,0,5,66,25.0,47.8,3.1,2,0,0,0,2,5,7.6,331,5.3,50.0,20,31,17.7,3.87,2,3,9.1,22.6,7,22,30.0,39,37.1,3,4,1,1,42,27.3,42.1,15.4,6,2,0,8,1,4,9.5,132,4.3
Anthony Chiccitt,141376,QB,ROB MORRIS,4,2.51,2.28,3.1,4.69,104,277,71.2,52,56,4.9,1.73,1,1,1.7,60.7,34,15,8.1,58,55.8,3,13,3,1,61,13.3,80.9,3.4,2,0,0,0,2,1,1.6,319,5.7,50.0,30,34,10.8,3.49,1,2,5.7,44.1,15,24,0.0,46,44.2,0,8,1,3,49,16.7,18.1,8.7,4,8,0,2,0,5,10.2,131,3.9
Tai Lavatai,121854,QB,NAVY,8,2.76,2.59,3.04,4.51,103,237,60.5,38,40,10.9,2.02,1,4,10.0,52.5,21,13,8.7,41,39.8,2,12,1,1,41,7.7,106.4,2.4,1,0,0,0,4,1,2.4,361,9.0,47.9,48,50,19.5,3.25,0,3,5.8,42.0,21,30,8.7,62,60.2,2,16,1,2,65,13.3,62.6,6.5,4,8,0,1,1,5,7.7,426,8.5
Rhett Riley,102870,QB,LINCOK,4,2.9,2.63,4.09,5.23,103,1452,68.5,54,55,6.3,1.7,1,2,3.4,58.2,32,9,13.5,55,53.4,5,7,0,5,58,0.0,29.1,0.0,0,0,0,0,0,8,13.8,217,3.9,56.0,25,32,12.2,4.37,0,4,10.8,40.6,13,29,7.1,47,45.6,1,8,1,1,54,24.1,50.7,14.9,7,8,0,6,0,3,5.6,213,6.7
Emmett Morehead,143834,QB,BOSTON COL,6,2.81,2.46,3.94,5.29,101,121,68.9,45,46,8.0,1.86,1,1,2.0,56.5,26,9,16.1,47,46.5,5,13,0,0,50,11.1,103.0,2.1,1,0,0,0,4,0,0.0,274,6.0,70.6,34,38,10.2,3.65,0,4,10.3,57.9,22,30,8.3,54,53.5,2,16,1,1,55,26.7,78.9,14.8,8,8,0,3,1,1,1.8,281,7.4
C.J. Brooks,168854,QB,VA LYNCHBU,3,2.51,2.33,3.16,3.89,101,406,64.4,45,47,9.2,1.74,2,2,4.1,57.4,27,8,6.9,51,50.5,2,12,0,1,53,50.0,86.9,7.8,4,0,0,0,2,6,11.3,357,7.6,48.6,37,37,18.6,3.37,0,1,2.6,37.8,14,20,22.2,49,48.5,4,15,0,0,54,25.0,79.6,10.2,5,7,0,0,2,3,5.6,248,6.7
Jace Wilson,149892,QB,FURMAN,3,2.71,2.4,3.0,4.6,100,170,84.6,52,52,4.7,1.73,0,0,0.0,75.0,39,1,11.4,53,53.0,5,20,0,0,53,100.0,107.5,1.9,1,0,0,0,3,0,0.0,295,5.7,61.5,26,31,12.4,3.81,0,3,8.8,45.2,14,18,12.5,47,47.0,2,15,0,1,50,16.7,66.7,6.4,3,13,0,5,1,2,4.0,221,7.1
Cooper Legas,101286,QB,UTAH ST,5,2.94,2.75,4.58,4.44,98,329,81.6,38,39,6.7,1.93,1,1,2.2,76.9,30,3,3.2,41,41.8,1,11,0,1,47,33.3,95.4,2.4,1,1,0,0,2,1,2.1,213,5.5,63.2,38,43,16.8,3.81,0,4,8.5,53.5,23,27,4.2,55,56.1,1,14,1,4,59,14.8,61.7,7.3,4,8,0,4,3,4,6.8,315,7.3
Brendan Sullivan,145034,QB,NWESTERN,3,3.22,2.66,3.11,5.65,98,256,88.6,35,35,2.8,1.8,0,0,0.0,85.7,30,4,3.2,37,37.8,1,13,0,1,37,50.0,95.8,5.4,2,0,0,0,2,1,2.7,185,5.3,69.7,33,36,10.4,4.08,0,2,5.1,61.1,22,29,4.3,61,62.2,1,13,2,2,64,27.6,75.1,13.1,8,17,0,1,2,4,6.3,231,6.4
Jalen Mayden,83520,QB,S DIEGO ST,3,2.76,2.51,3.16,5.56,97,284,88.1,42,45,6.7,1.88,2,0,0.0,77.8,35,6,5.4,45,46.4,2,23,0,0,47,0.0,129.5,0.0,0,0,0,1,3,2,4.3,439,9.8,57.5,40,40,12.4,3.53,0,2,4.7,50.0,20,30,13.0,52,53.6,3,19,0,2,56,16.7,57.3,9.6,5,7,0,0,0,2,3.6,330,8.3
Myles Crawley,141731,QB,ALABAMA ST,6,2.55,2.47,2.8,5.3,97,105,73.6,53,53,6.5,1.83,0,0,0.0,67.9,36,16,7.7,56,57.7,3,17,0,3,59,18.8,81.2,5.4,3,0,0,0,2,2,3.4,426,8.0,68.8,32,37,11.1,3.54,0,2,4.9,45.9,17,30,22.7,41,42.3,5,14,1,2,45,6.7,73.9,4.9,2,2,0,4,2,3,6.7,338,9.1
Brady Olson,147415,QB,UMASS,6,2.37,2.27,3.5,4.68,95,216,70.2,57,58,6.7,1.82,1,3,5.2,60.3,35,8,12.5,59,62.1,5,10,0,3,59,12.5,57.5,1.7,1,0,0,0,1,3,5.1,292,5.0,39.1,23,24,16.0,3.67,0,1,3.7,37.5,9,13,0.0,32,33.7,0,8,0,1,35,15.4,37.5,6.3,2,6,0,1,0,1,2.9,124,5.2
Joey Yellen,71430,QB,HAWAII,4,2.36,2.31,2.9,,94,180,58.3,60,64,6.6,1.85,2,0,0.0,51.6,33,13,5.7,66,70.2,2,12,1,0,66,15.4,60.4,3.0,2,0,0,1,0,1,1.5,235,3.7,44.4,18,23,15.5,3.56,1,0,0.0,30.4,7,16,12.5,28,29.8,1,4,0,2,29,31.3,7.3,17.9,5,0,0,4,0,3,10.3,89,3.9
Max Johnson,124099,QB,TEXAS A&M,4,2.94,2.75,3.1,4.27,94,312,76.0,25,27,7.1,2.05,0,1,3.7,66.7,18,11,5.3,30,31.9,1,9,1,0,30,27.3,125.7,10.0,3,0,0,1,3,1,3.3,201,7.4,70.0,40,44,8.9,3.42,0,0,0.0,56.8,25,35,10.7,63,67.0,3,17,2,0,69,22.9,79.4,12.7,8,11,0,2,0,1,1.4,316,7.2
Jason Bean,83529,QB,KANSAS,5,3.13,2.82,4.55,5.08,93,198,80.0,30,33,6.3,1.78,3,1,2.9,69.7,23,1,4.2,34,36.6,1,11,0,2,35,100.0,97.7,2.9,1,0,0,0,3,2,5.7,257,7.8,63.6,44,47,17.8,3.9,2,9,18.0,57.4,27,23,3.6,59,63.4,1,26,0,1,63,4.3,127.3,1.7,1,11,0,1,6,3,4.8,526,11.2
Mike Wright,124366,QB,VANDERBILT,5,2.81,2.52,4.5,5.04,93,333,70.2,47,49,4.0,1.87,1,1,2.0,63.3,31,7,6.1,49,52.7,2,9,1,0,51,0.0,102.4,0.0,0,0,0,0,4,1,2.0,240,4.9,65.5,29,33,12.7,3.85,0,2,6.1,51.5,17,21,10.5,44,47.3,2,17,1,1,45,4.8,102.2,2.3,1,10,0,3,3,3,6.7,313,9.5
Quincy Casey,104763,QB,ALAB A&M,6,2.5,2.25,3.63,4.09,92,104,72.5,51,53,5.0,1.75,0,0,0.0,66.0,35,10,5.4,54,58.7,2,17,1,1,57,10.0,93.5,1.9,1,0,0,1,3,1,1.8,323,6.1,50.0,22,25,16.0,3.56,0,1,3.6,40.0,10,21,9.1,38,41.3,1,10,1,2,41,28.6,32.8,15.8,6,7,0,2,0,2,4.9,184,7.4
Jake Garcia,143941,QB,MIAMI FL,5,2.54,2.42,2.66,5.53,92,220,79.1,43,45,5.8,1.91,1,2,4.3,71.1,32,9,5.9,47,51.1,2,18,1,0,48,22.2,112.4,4.3,2,0,0,0,2,0,0.0,391,8.7,51.5,33,37,16.5,3.2,1,1,2.5,43.2,16,23,5.9,45,48.9,1,8,1,3,49,21.7,28.0,11.1,5,3,0,2,0,8,16.3,210,5.7
Duce Taylor,150493,QB,MORGAN ST,6,2.77,2.5,4.1,4.47,91,235,58.1,43,47,7.0,1.75,4,2,4.0,44.7,21,6,16.0,48,52.7,4,13,0,3,51,16.7,38.3,2.1,1,0,0,0,1,4,7.8,208,4.4,37.0,27,30,16.0,3.91,0,1,3.1,20.0,6,21,40.0,43,47.3,4,7,1,6,46,33.3,9.0,16.3,7,6,0,2,0,6,13.0,155,5.2
Sagan Gronauer,105567,QB,IDAHO ST,5,2.43,2.23,3.24,5.43,90,186,76.5,51,53,5.9,1.8,1,1,1.8,69.8,37,15,5.1,55,61.1,2,17,0,3,58,13.3,69.1,3.6,2,0,0,1,1,1,1.7,332,6.3,53.8,26,28,16.8,3.42,0,4,14.3,35.7,10,18,28.6,35,38.9,4,8,0,1,35,16.7,57.7,8.6,3,4,0,2,1,1,2.9,194,6.9
Mason Kaplan,149744,QB,VALPO,6,2.54,2.18,4.36,5.12,90,332,71.7,46,49,7.7,1.78,3,4,7.8,65.3,32,16,3.0,52,57.8,1,22,0,2,54,18.8,103.8,5.8,3,0,0,0,5,2,3.7,356,7.3,54.5,22,24,18.3,3.8,0,2,6.7,41.7,10,20,16.7,36,40.0,2,7,0,2,45,30.0,43.4,16.7,6,6,0,2,1,2,4.4,158,6.6
Jordan Yates,97416,QB,SM HOUSTON,3,3.08,2.64,3.73,4.88,89,281,65.7,35,38,6.1,2.0,2,0,0.0,55.3,21,5,8.7,39,43.8,2,10,0,1,39,0.0,56.3,0.0,0,1,0,1,0,0,0.0,174,4.6,50.0,26,30,10.7,3.92,0,0,0.0,36.7,11,30,15.4,50,56.2,2,10,0,2,55,23.3,17.5,14.0,7,13,0,4,0,2,3.6,91,3.0
Romelo Williams,78489,QB,CENT CT ST,3,2.88,2.49,3.41,4.62,88,133,73.7,38,39,3.5,1.92,1,0,0.0,64.1,25,8,10.7,41,46.6,3,9,0,1,44,25.0,64.3,4.9,2,0,0,0,0,2,4.5,182,4.7,58.3,24,29,9.8,3.71,0,0,0.0,48.3,14,23,0.0,47,53.4,0,8,1,3,48,21.7,24.3,10.6,5,13,0,4,0,2,4.2,150,5.2
Demeatric Crenshaw,138332,QB,YNGTOWN ST,5,2.66,2.45,3.78,4.42,88,353,57.5,40,46,8.6,1.93,6,1,2.1,47.8,22,5,4.3,46,52.3,1,14,0,2,47,0.0,72.3,0.0,0,0,0,0,3,2,4.3,295,6.4,57.7,26,31,11.3,3.46,1,2,6.1,48.4,15,21,0.0,42,47.7,0,10,2,0,44,23.8,96.6,11.9,5,6,0,2,2,1,2.3,243,7.8
Braxton Burmeister,60513,QB,S DIEGO ST,5,3.23,2.94,3.88,4.85,88,284,86.5,37,37,4.3,1.84,0,0,0.0,73.0,27,1,15.6,37,42.0,5,11,0,1,37,0.0,89.6,0.0,0,0,0,0,2,0,0.0,177,4.8,40.0,30,35,11.9,4.24,0,2,5.6,25.7,9,25,25.0,51,58.0,3,9,1,2,52,20.0,15.8,9.8,5,11,0,4,0,4,7.7,86,2.5
Justin Sliwoski,77612,QB,ST FRANCIS,5,2.69,2.29,3.57,4.84,88,299,73.9,46,50,4.9,1.8,4,1,2.0,60.0,30,6,11.8,51,58.0,4,18,0,1,52,16.7,88.2,2.0,1,0,0,0,2,2,3.8,373,7.5,63.2,19,21,12.3,3.92,0,4,18.2,57.1,12,18,0.0,37,42.0,0,16,1,1,38,27.8,88.6,13.5,5,11,0,1,1,2,5.3,216,10.3
Gino Campiotti,78504,QB,UMASS,6,2.81,2.55,3.9,4.93,85,216,72.7,44,46,7.1,1.89,2,2,4.3,56.5,26,3,18.8,46,54.1,6,13,0,1,47,0.0,74.7,0.0,0,0,0,0,2,2,4.3,222,4.8,47.8,23,28,13.1,3.9,1,1,3.3,25.0,7,23,36.4,39,45.9,4,3,1,5,41,17.4,0.0,10.3,4,7,0,3,0,4,9.8,39,1.4
Nick Howard,108979,QB,DARTMOUTH,6,2.82,2.54,3.17,4.26,85,148,73.2,41,43,4.9,1.97,0,0,0.0,65.1,28,9,6.7,44,51.8,2,9,1,1,46,11.1,68.9,2.3,1,0,0,1,0,1,2.2,230,5.3,54.5,22,26,13.6,3.74,0,3,9.4,46.2,12,22,0.0,41,48.2,0,12,0,1,47,9.1,67.1,4.9,2,13,0,4,1,0,0.0,186,7.2
Rocky Lombardi,60452,QB,N ILLINOIS,4,2.78,2.72,2.5,5.43,80,254,80.0,35,35,7.9,1.81,0,2,5.6,77.1,27,2,3.6,35,43.8,1,15,0,0,36,0.0,109.2,0.0,0,0,0,0,1,1,2.8,280,8.0,68.4,38,39,14.0,3.61,0,3,7.0,56.4,22,19,15.4,44,55.0,4,16,1,1,48,10.5,111.3,4.5,2,3,0,0,4,0,0.0,362,9.3
Matthew Downing,82120,QB,LA TECH,4,2.69,2.23,3.86,4.69,79,208,76.2,42,45,4.8,1.9,0,0,0.0,57.8,26,8,18.8,45,57.0,6,11,1,3,48,0.0,70.6,0.0,0,0,0,2,3,3,6.3,280,6.2,58.3,12,17,14.3,3.73,0,2,10.5,35.3,6,21,14.3,34,43.0,1,5,0,1,36,33.3,23.2,20.6,7,10,0,5,0,1,2.8,66,3.9
Tyler Wesley,162286,QB,PRESBYTERN,5,2.7,2.42,3.35,4.54,79,271,71.4,28,30,7.7,1.78,2,2,6.7,63.3,19,6,5.0,31,39.2,1,7,0,1,31,16.7,77.2,3.2,1,0,0,0,1,1,3.2,181,6.0,56.0,25,31,12.8,3.3,0,2,5.9,35.5,11,31,21.4,48,60.8,3,9,3,3,52,38.7,16.9,25.0,12,5,0,3,0,7,13.5,185,6.0
Rent Montie,143087,QB,LAFAYETTE,3,2.82,2.55,4.26,4.65,78,203,71.8,39,41,5.8,1.85,2,2,4.9,61.0,25,4,10.7,41,52.6,3,10,0,0,41,0.0,70.5,0.0,0,0,0,0,0,0,0.0,173,4.2,59.1,22,26,10.3,3.9,0,0,0.0,50.0,13,18,0.0,37,47.4,0,8,1,1,40,27.8,48.4,13.5,5,6,0,3,0,1,2.5,129,5.0
Zach Tanner,159923,QB,ROB MORRIS,3,2.96,2.62,3.87,4.96,78,277,67.6,34,34,6.0,1.98,0,1,2.9,55.9,19,6,17.4,35,44.9,4,4,0,5,36,16.7,25.4,2.9,1,0,0,0,0,1,2.8,133,3.9,43.5,23,27,13.9,3.76,0,1,3.3,29.6,8,25,20.0,43,55.1,2,9,1,1,47,44.0,32.0,25.6,11,5,0,3,0,2,4.3,132,4.9
Sean Chambers,75888,QB,MONTANA ST,6,2.6,2.34,3.97,4.4,77,233,68.6,35,36,8.4,1.77,1,2,5.4,63.9,23,4,4.2,38,49.4,1,14,0,2,39,50.0,102.8,5.3,2,0,0,0,6,3,7.7,268,7.4,69.0,29,30,12.8,3.41,1,2,6.5,53.3,16,9,20.0,39,50.6,4,11,0,2,40,44.4,51.3,10.3,4,5,0,0,0,3,7.5,234,7.8
Nick Semptimphelter,142984,QB,BUCKNELL,3,2.75,2.4,3.53,4.95,77,125,68.6,35,37,7.3,1.85,1,1,2.6,56.8,21,10,12.5,37,48.1,3,12,0,1,39,0.0,70.7,0.0,0,0,0,1,1,2,5.1,209,5.6,45.0,20,24,13.6,3.58,0,1,4.2,33.3,8,25,11.1,40,51.9,1,6,0,1,40,40.0,44.4,25.0,10,6,0,4,1,4,10.0,104,4.3
Jarret Doege,60353,QB,TROY,6,2.75,2.55,3.14,5.85,76,318,81.5,27,29,7.5,1.96,0,2,6.7,75.9,22,7,0.0,29,38.2,0,12,0,0,30,0.0,141.9,0.0,0,0,0,2,3,0,0.0,293,10.1,75.0,32,34,9.3,3.31,0,2,4.9,61.8,21,23,12.5,46,60.5,3,14,0,3,53,34.8,70.2,17.4,8,4,0,2,2,4,7.5,276,8.1
Xavier Williams,145579,QB,CHARLOTTE,3,3.14,2.84,4.53,4.91,74,136,56.3,32,35,8.6,1.87,3,1,2.8,51.4,18,7,0.0,35,47.3,0,9,0,1,36,0.0,75.3,0.0,0,0,0,0,2,1,2.8,195,5.6,60.9,23,25,12.3,4.4,0,2,6.9,52.0,13,21,7.1,38,51.4,1,8,0,0,43,19.0,78.6,10.5,4,9,0,2,0,2,4.7,199,8.0
Kris Brown,105558,QB,MONTANA,5,2.48,2.39,2.85,4.25,73,232,63.6,44,45,8.1,1.88,1,1,2.2,57.8,26,4,7.1,46,63.0,2,15,0,0,47,25.0,78.4,2.2,1,0,0,0,1,1,2.1,224,5.0,62.5,16,20,11.6,3.5,1,0,0.0,50.0,10,18,0.0,27,37.0,0,4,0,0,32,27.8,62.3,18.5,5,2,0,3,0,1,3.1,89,4.5
Isaiah Bess,142826,QB,CHARLES SO,4,2.5,2.23,4.7,4.7,72,135,54.1,37,39,8.7,1.74,2,2,5.0,38.5,15,4,25.0,39,54.2,5,7,0,2,40,0.0,47.3,0.0,0,0,0,0,2,3,7.5,163,4.2,45.8,24,25,21.3,3.4,0,3,12.0,40.0,10,15,9.1,33,45.8,1,12,0,2,33,13.3,74.8,6.1,2,6,0,1,2,3,9.1,276,11.0
Nick Yockey,165784,QB,LAMAR,4,2.75,2.53,5.7,5.67,72,204,71.4,35,35,5.3,1.76,0,0,0.0,65.7,23,8,8.0,35,48.6,2,10,0,2,36,0.0,60.8,0.0,0,0,0,0,1,3,8.3,153,4.4,43.8,32,32,13.8,3.68,0,1,2.9,40.6,13,14,7.1,37,51.4,1,10,0,0,40,14.3,71.2,5.4,2,3,0,0,1,1,2.5,191,6.0
Henry Ogala,104795,QB,W ILLINOIS,5,2.62,2.52,2.5,3.98,72,345,72.2,36,37,8.5,1.92,0,0,0.0,67.6,25,9,3.8,39,54.2,1,9,0,0,40,22.2,115.4,5.1,2,0,0,1,3,1,2.5,266,7.2,40.9,22,26,16.0,3.44,0,0,0.0,26.9,7,20,22.2,33,45.8,2,6,2,3,35,10.0,0.0,6.1,2,5,0,2,0,4,11.4,45,1.7
Collin Ironside,139107,QB,VA MILT IN,4,2.58,2.41,3.23,5.05,72,336,78.8,33,34,6.2,1.97,1,1,2.9,67.6,23,6,11.5,35,48.6,3,10,0,0,35,16.7,104.2,2.9,1,0,0,0,2,1,2.9,213,6.3,57.7,26,28,14.7,3.15,0,3,10.3,53.6,15,17,0.0,37,51.4,0,11,0,3,38,41.2,59.8,18.9,7,2,0,2,1,3,7.9,274,9.8
Darius Perrantes,103934,QB,DUQUESNE,5,2.7,2.58,4.7,4.95,71,155,61.9,42,42,9.4,1.93,0,3,6.7,54.8,23,3,11.5,42,59.2,3,10,0,2,45,0.0,74.5,0.0,0,0,0,0,3,4,8.9,230,5.5,60.0,25,25,16.4,3.82,0,4,16.0,44.0,11,16,26.7,29,40.8,4,9,0,1,29,12.5,94.6,6.9,2,2,0,0,2,0,0.0,275,11.0
T.J. Finley,124093,QB,AUBURN,4,2.99,2.56,3.88,4.55,70,115,78.6,28,29,8.6,1.97,1,2,6.9,72.4,21,9,4.5,32,45.7,1,12,0,2,32,33.3,77.9,9.4,3,0,0,0,1,4,12.5,228,7.9,63.2,19,24,13.0,3.85,1,2,7.7,50.0,12,21,0.0,38,54.3,0,14,0,2,40,14.3,44.3,7.9,3,11,0,4,0,3,7.5,203,8.5
Jaylan Adams,89133,QB,NORFOLK,6,2.77,2.51,3.55,4.55,70,244,76.5,34,36,8.2,1.79,2,1,2.6,66.7,24,8,7.7,37,52.9,2,15,0,1,39,12.5,102.8,2.7,1,0,0,0,3,3,7.7,250,6.9,47.1,17,24,19.1,3.87,1,1,3.7,33.3,8,16,0.0,33,47.1,0,11,1,2,36,6.3,28.8,3.0,1,8,0,5,1,1,2.8,114,4.8
Ethan Long,97598,QB,ABILENE CH,2,2.68,2.4,3.1,5.18,70,100,63.9,36,37,11.0,2.03,0,2,5.4,59.5,22,9,4.3,39,55.7,1,16,0,0,39,22.2,99.5,5.1,2,0,0,1,2,0,0.0,265,7.2,61.1,18,20,7.6,3.5,1,0,0.0,40.0,8,14,27.3,31,44.3,3,6,1,0,31,42.9,50.4,19.4,6,5,0,0,0,0,0.0,72,3.6
Jared Lewis,108959,QB,DELWARE ST,4,3.35,3.1,3.94,4.75,69,152,75.0,16,16,4.2,1.84,0,0,0.0,62.5,10,2,16.7,17,24.6,2,1,0,0,19,50.0,66.7,5.9,1,0,0,0,0,1,5.3,45,2.8,47.2,36,40,18.8,3.85,0,3,7.0,37.5,15,29,11.8,52,75.4,2,13,2,0,55,13.8,91.7,7.7,4,8,0,2,3,4,7.3,320,8.0
Fanelle Andrus,168857,QB,VA LYNCHBU,4,2.43,1.91,3.33,4.5,69,406,46.3,41,41,8.6,1.71,0,1,2.3,43.9,18,7,5.3,45,65.2,1,7,0,1,47,57.1,52.8,8.9,4,0,0,0,1,1,2.1,159,3.9,50.0,2,5,11.0,3.96,0,0,0.0,0.0,0,20,100.0,23,33.3,1,0,0,0,25,60.0,39.6,52.2,12,6,0,3,0,2,8.0,0,0.0
Katravis Marsh,123289,QB,USF,3,2.16,1.99,2.82,4.63,69,327,73.9,46,50,6.3,1.75,3,1,1.9,62.0,31,10,8.8,51,73.9,3,16,0,0,54,10.0,93.4,2.0,1,0,0,1,2,2,3.7,316,6.3,44.4,9,11,20.0,3.32,0,2,16.7,36.4,4,8,0.0,18,26.1,0,5,0,0,19,50.0,114.8,22.2,4,3,0,2,1,0,0.0,157,14.3
Leonard Kelly,139468,QB,NICHOLLS,4,2.64,2.45,4.0,4.67,68,243,62.5,32,33,9.4,1.9,1,2,5.9,54.5,18,5,10.0,33,48.5,2,6,0,1,34,0.0,52.0,0.0,0,0,0,0,0,4,11.8,135,4.1,63.0,27,28,12.4,3.33,1,0,0.0,53.6,15,19,11.8,35,51.5,2,15,0,1,36,21.1,62.1,11.4,4,3,0,0,0,1,2.8,203,7.3
Jack Chambers,60359,QB,NC STATE,5,2.87,2.57,4.9,4.77,68,248,76.7,30,31,1.7,1.71,1,0,0.0,64.5,20,2,13.0,32,47.1,3,6,0,0,32,50.0,83.3,3.1,1,0,0,0,1,0,0.0,124,4.0,56.5,23,26,16.2,4.01,0,1,3.6,38.5,10,17,23.1,35,51.5,3,8,2,0,37,17.6,52.6,8.6,3,6,0,1,0,2,5.4,115,4.4
Haaziq Daniels,125263,QB,AIR FORCE,8,3.49,3.13,4.55,6.98,67,101,63.6,11,12,10.4,2.18,1,0,0.0,41.7,5,2,28.6,12,17.9,2,3,0,0,13,0.0,56.9,0.0,0,0,0,0,0,0,0.0,58,4.8,55.6,45,45,16.5,3.77,0,4,8.0,48.9,22,21,12.0,55,82.1,3,19,0,1,60,28.6,118.8,10.9,6,4,0,0,5,4,6.7,521,11.6
Peyton Derrick,60329,QB,CITADEL,5,2.71,2.65,2.81,3.4,67,139,76.2,21,22,6.0,2.0,1,1,4.3,63.6,14,6,12.5,24,35.8,2,9,0,2,25,33.3,74.4,8.3,2,0,0,0,2,2,8.0,142,6.5,50.0,30,32,17.4,3.1,0,3,8.6,40.6,13,24,13.3,43,64.2,2,12,0,2,46,33.3,52.3,18.6,8,3,0,2,1,4,8.7,246,7.7
Jake Simmons,101289,QB,ROB MORRIS,4,2.36,2.2,,4.3,67,277,67.6,37,39,5.9,1.79,0,0,0.0,53.8,21,4,16.0,39,58.2,4,8,1,0,39,0.0,63.0,0.0,0,0,0,1,0,1,2.6,150,3.8,66.7,21,21,12.6,3.26,0,3,12.5,42.9,9,6,35.7,27,40.3,5,8,0,1,31,0.0,56.4,0.0,0,6,0,0,1,3,9.7,114,5.4
