player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_overall_tackle,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_pass_rush_defense,no_screen_grades_run,no_screen_grades_run_defense,no_screen_grades_tackle,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_overall_tackle,npa_grades_pass,npa_grades_pass_route,npa_grades_pass_rush_defense,npa_grades_run,npa_grades_run_defense,npa_grades_tackle,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_overall_tackle,pa_grades_pass,pa_grades_pass_route,pa_grades_pass_rush_defense,pa_grades_run,pa_grades_run_defense,pa_grades_tackle,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_overall_tackle,screen_grades_pass,screen_grades_pass_route,screen_grades_pass_rush_defense,screen_grades_run,screen_grades_run_defense,screen_grades_tackle,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Matt McDonald,60350,QB,BOWL GREEN,10,4.83,0,402,122,70.6,286,309,10.1,2.81,14,16,4.8,57.9,179,135,11.4,365,90.8,23,100,,,,,65.6,82.4,88.2,,81.6,54.2,,62.8,,,5,5,392,22.2,93.2,8.2,30,24,0,4,19,10,2.6,2158,7.0,71.0,248,264,8.5,2.69,12,12,4.2,60.6,160,107,9.1,309,76.9,16,84,,,,,63.4,79.1,87.6,,78.6,50.0,,62.4,,,4,4,330,20.6,90.7,7.1,22,22,0,0,14,8,2.4,1692,6.4,81.1,74,81,8.9,2.76,2,4,4.5,65.4,53,31,11.7,93,23.1,7,29,,,,,71.9,80.4,78.4,,79.5,59.1,,62.0,,,1,1,100,29.0,117.1,9.7,9,2,0,4,7,2,2.0,715,8.8,0,94.4,36,36,-3.2,1.65,0,0,0.0,94.4,34,3,0.0,37,9.2,0,13,,,,,68.9,66.6,74.7,,67.2,54.3,,,,,0,0,38,33.3,114.0,2.7,1,0,0,0,2,0,0.0,249,6.9,2.42
Tanner McKee,131770,QB,STANFORD,10,-0.17,0,401,300,66.4,268,295,10.0,2.61,5,14,4.4,55.9,165,120,7.3,351,87.5,13,102,,,,,78.6,75.6,87.4,,76.3,,,53.8,,,2,7,373,28.3,80.7,9.7,34,21,3,17,11,5,1.3,2085,7.1,70.6,204,228,6.7,2.42,3,6,2.5,59.6,136,71,5.6,259,64.6,8,68,,,,,77.4,66.6,86.3,,67.0,59.9,,53.7,,,2,5,272,26.8,81.1,7.3,19,12,3,16,8,4,1.5,1462,6.4,67.6,111,116,11.2,2.66,2,8,6.3,59.5,69,54,8.0,142,35.4,6,44,,,,,58.3,82.0,80.1,,82.8,,,55.7,,,0,2,152,27.8,85.5,10.6,15,10,0,3,3,2,1.3,903,7.8,0,87.2,47,49,-2.0,1.76,0,0,0.0,81.6,40,5,2.4,50,12.5,1,10,,,,,37.6,61.2,75.9,,62.2,59.9,,57.0,,,0,0,51,0.0,90.5,0.0,0,1,0,2,0,1,2.0,280,5.7,1.37
Holton Ahlers,77651,QB,E CAROLINA,10,-5.35,0,398,156,74.2,310,332,9.4,2.53,10,16,4.5,65.1,216,119,6.1,361,90.7,14,130,,,,,73.2,86.2,78.1,,85.0,,,65.7,,,3,5,383,9.2,103.5,3.0,11,18,2,7,19,11,2.9,2739,8.3,78.5,270,288,7.7,2.45,8,14,4.5,69.1,199,100,6.1,315,79.1,13,109,,,,,72.1,90.3,77.0,,90.1,,,65.5,,,3,3,336,11.0,106.0,3.5,11,16,2,5,15,5,1.5,2306,8.0,69.7,76,80,9.8,2.41,2,2,2.5,63.8,51,21,3.8,83,20.9,2,28,,,,,71.3,58.3,77.6,,57.6,,,62.1,,,0,2,84,4.8,96.8,1.2,1,2,0,2,5,6,7.1,599,7.5,0,97.2,36,36,-2.1,1.59,0,0,0.0,94.4,34,2,2.9,37,9.3,1,7,,,,,68.8,68.2,74.5,,67.7,,,,,,0,0,37,50.0,95.1,2.7,1,0,0,0,1,0,0.0,166,4.6,-0.52
Caleb Williams,144622,QB,USC,10,12.43,0,391,326,67.6,244,264,14.2,3.67,4,19,6.6,55.3,146,120,11.5,310,79.3,19,117,,,,,50.9,90.0,77.2,,86.3,,,74.2,,,2,2,337,15.8,109.8,6.1,19,27,1,13,22,6,1.8,2344,8.9,69.9,166,177,11.3,3.5,1,11,5.7,57.6,102,78,12.1,208,53.2,14,81,,,,,33.1,89.6,74.3,,84.7,,,76.2,,,2,0,226,14.1,101.2,5.3,11,20,1,7,9,4,1.8,1450,8.2,79.5,156,167,9.2,3.09,4,8,4.5,70.1,117,53,5.6,183,46.8,7,71,,,,,74.4,79.7,81.3,,78.2,,,64.4,,,0,2,193,15.1,134.1,4.4,8,8,0,7,22,3,1.6,1565,9.4,0,96.2,78,80,-2.1,1.92,1,0,0.0,91.3,73,11,2.7,81,20.7,2,35,,,,,48.7,72.0,77.5,,68.4,,,69.3,,,0,0,82,0.0,139.1,0.0,0,1,0,1,9,1,1.2,671,8.4,1.18
Hayden Wolff,98362,QB,DOMINION,10,-0.97,0,385,263,62.6,286,304,11.2,2.76,10,18,5.6,53.3,162,137,9.5,350,90.9,17,96,,,,,30.3,66.6,65.7,,65.1,,,65.1,,,2,5,366,22.6,83.7,8.9,31,15,1,5,13,17,4.6,2175,7.2,66.2,260,276,9.2,2.69,11,14,4.8,56.5,156,123,9.3,317,82.3,16,83,,,,,35.0,65.9,64.3,,64.2,,,66.3,,,0,3,332,22.0,84.1,8.5,27,14,1,4,10,15,4.5,1814,6.6,62.1,58,63,11.9,2.56,1,4,6.3,55.6,35,16,2.8,68,17.7,1,19,,,,,44.6,62.5,76.8,,62.7,,,57.8,,,2,3,69,25.0,82.6,5.9,4,1,0,2,4,3,4.3,497,7.9,0,90.6,32,35,-3.3,1.71,2,0,0.0,82.9,29,2,0.0,35,9.1,0,6,,,,,68.6,55.5,74.3,,55.2,,,,,,0,1,35,0.0,80.5,0.0,0,0,0,1,1,1,2.9,136,3.9,1.32
Kurtis Rourke,97998,QB,OHIO,11,-3.14,0,381,259,74.8,294,312,11.7,3.02,3,29,8.9,65.4,204,118,7.3,339,89.0,16,142,,,,66.7,61.0,93.3,78.3,,92.3,89.7,,76.2,,,4,4,357,12.7,114.7,4.4,15,12,0,11,22,11,3.1,2992,9.6,77.9,253,265,9.7,2.8,2,19,7.0,69.8,185,86,6.1,288,75.6,12,114,,,,,58.4,91.0,77.0,,89.2,,,77.7,,,4,3,301,14.0,114.8,4.2,12,10,0,6,17,10,3.3,2406,9.1,77.8,81,87,11.2,3.07,1,10,10.9,66.7,58,34,7.9,93,24.4,5,38,,,,66.7,71.9,94.0,78.3,,93.5,89.7,,53.1,,,0,1,98,11.8,124.4,4.3,4,2,0,5,8,1,1.0,855,9.8,0,100.0,40,40,-2.5,1.67,0,0,0.0,97.5,39,2,2.5,42,11.0,1,10,,,,,69.1,71.3,74.9,,70.7,,,,,,0,0,42,50.0,119.7,2.4,1,0,0,0,3,0,0.0,269,6.7,0.75
Jayden Daniels,97993,QB,LSU,10,-8.09,0,378,211,74.8,234,246,9.3,3.1,3,7,2.6,65.4,161,113,8.0,334,88.4,14,118,,,,,68.8,84.3,87.6,,72.7,,,84.3,,,1,2,357,34.5,104.1,11.7,39,49,1,7,14,3,0.8,1885,7.7,79.5,224,234,7.0,2.89,3,6,2.4,70.1,164,91,7.9,304,80.4,14,107,,,,,75.2,88.7,87.2,,77.6,,,84.7,,,1,1,325,30.8,105.4,9.2,28,42,1,5,11,1,0.3,1745,7.5,68.8,48,50,10.7,3.05,0,1,1.9,62.0,31,24,6.1,74,19.6,2,26,,,,,46.6,58.5,77.2,,54.1,,,67.5,,,0,1,76,50.0,93.3,16.2,12,12,0,2,3,2,2.6,335,6.7,0,94.7,38,38,-2.7,1.57,0,0,0.0,89.5,34,2,5.6,44,11.6,2,15,,,,,69.3,72.4,75.1,,69.8,,,66.4,,,0,0,44,50.0,88.0,2.3,1,5,0,0,0,0,0.0,195,5.1,-0.76
Grayson James,145214,QB,FIU,10,9.49,0,372,166,63.9,263,280,9.0,2.48,4,7,2.4,53.6,150,103,10.7,310,83.3,18,84,,,,,66.5,67.5,63.7,,63.5,,,70.6,,,2,10,323,10.7,65.1,3.5,11,18,0,11,8,12,3.7,1594,5.7,67.8,245,259,7.3,2.31,4,6,2.2,56.8,147,84,11.4,283,76.1,19,71,,,,,65.6,69.1,62.5,,65.1,,,70.9,,,2,5,296,10.7,78.5,3.2,9,14,0,8,11,9,3.0,1433,5.5,75.7,74,80,5.6,2.54,1,2,2.5,66.3,53,25,5.4,89,23.9,3,29,,,,,71.5,64.3,77.9,,63.6,,,61.2,,,0,5,90,8.0,55.4,2.2,2,4,0,5,0,4,4.4,464,5.8,0,96.4,56,59,-2.8,1.78,1,1,1.7,84.7,50,6,7.4,62,16.7,4,16,,,,,70.4,71.3,76.5,,70.7,,,,,,0,0,63,0.0,105.0,0.0,0,0,0,2,3,1,1.6,303,5.1,0.27
Ben Bryant,77655,QB,CINCINNATI,10,-5.35,0,367,138,67.0,282,296,12.3,2.55,4,22,7.2,57.8,171,93,9.5,331,90.2,18,113,,,,,54.3,80.5,34.6,,83.3,,,49.5,,,5,7,343,24.7,95.2,6.9,23,12,1,4,19,10,2.9,2378,8.0,71.3,258,271,10.5,2.49,3,18,6.4,62.7,170,84,7.6,300,81.7,14,102,,,,,52.3,81.3,32.1,,83.9,,,52.0,,,5,5,311,23.8,99.7,6.7,20,9,1,4,16,10,3.2,2169,8.0,66.7,60,61,10.7,2.19,1,4,6.3,57.4,35,10,12.5,67,18.3,5,19,,,,,70.7,66.3,76.8,,68.4,,,50.3,,,0,2,69,30.0,88.8,4.5,3,3,0,0,4,1,1.4,449,7.4,0,97.2,36,36,-3.1,1.39,0,0,0.0,94.4,34,1,2.9,36,9.8,1,8,,,,,68.8,65.2,74.5,,64.8,,,,,,0,0,37,0.0,103.7,0.0,0,0,0,0,1,1,2.7,240,6.7,-0.64
Jaren Hall,82094,QB,BYU,10,-0.14,0,366,128,71.7,254,281,11.7,2.98,5,15,5.0,61.9,174,83,4.4,316,86.3,8,115,,,,,51.1,80.8,87.6,,77.4,,,69.8,,,2,5,339,13.3,102.4,3.5,11,24,1,19,19,11,3.2,2268,8.1,74.1,212,231,10.0,2.69,5,10,4.0,65.8,152,50,3.2,256,69.9,5,90,,,,70.7,72.1,83.8,87.0,,81.1,80.1,,68.2,,,2,0,275,10.0,108.7,2.0,5,20,1,11,14,3,1.1,1750,7.6,78.2,87,99,8.3,2.93,1,5,4.8,65.7,65,34,4.4,110,30.1,3,39,,,,,26.6,64.1,78.9,,61.7,,,70.0,,,0,5,115,17.6,105.7,5.5,6,4,0,11,10,8,7.0,863,8.7,0,95.6,45,49,-2.9,1.37,1,0,0.0,87.8,43,1,0.0,50,13.7,0,14,,,,70.7,70.0,67.7,75.8,,64.5,80.1,,,,,0,0,51,0.0,130.0,0.0,0,0,0,3,5,0,0.0,345,7.0,1.14
Carter Bradley,77685,QB,S ALABAMA,10,-10.5,0,364,288,69.7,234,251,11.7,2.58,6,16,6.0,59.0,148,81,9.2,292,80.2,15,109,,,,,69.9,75.0,47.7,,76.2,,,58.8,,,6,6,307,22.2,94.6,6.2,18,22,1,4,15,11,3.6,2014,8.0,79.1,191,204,7.0,2.33,4,10,4.7,67.6,138,57,8.6,232,63.7,13,90,,,,,67.6,80.3,43.6,,83.3,,,56.4,,,6,3,241,22.8,100.6,5.6,13,15,1,2,9,6,2.5,1645,8.1,67.3,110,119,11.1,2.51,4,6,4.7,57.1,68,29,8.1,132,36.3,6,41,,,,,73.2,57.9,79.8,,56.3,,,64.8,,,1,4,141,17.2,95.3,3.8,5,7,0,4,10,6,4.3,902,7.6,0,92.5,67,72,-2.7,1.68,2,0,0.0,80.6,58,5,6.5,72,19.8,4,22,,,,,70.9,61.3,77.2,,60.8,,,,,,1,1,75,0.0,110.2,0.0,0,0,0,2,4,1,1.3,533,7.4,-0.48
Sam Hartman,77618,QB,WAKE,9,0.81,0,363,339,68.1,276,288,13.8,3.06,5,21,6.7,60.1,173,122,8.0,343,94.5,15,130,,,,,49.9,82.7,77.7,,84.9,,,51.7,,,5,10,368,23.0,106.6,8.2,28,27,0,2,27,13,3.5,2607,9.1,70.4,179,189,11.8,2.96,5,9,4.4,61.9,117,76,7.1,218,60.1,9,80,,,,,68.2,78.8,74.2,,79.5,,,57.1,,,3,6,232,23.7,108.3,8.3,18,11,0,2,19,5,2.2,1558,8.2,69.0,116,118,14.3,3.01,0,12,9.2,62.7,74,46,7.5,145,39.9,6,55,,,,,30.4,80.2,80.3,,84.6,,,47.2,,,2,4,158,21.7,107.5,6.9,10,17,0,0,9,8,5.1,1184,10.0,0,94.7,19,19,-2.3,1.56,0,0,0.0,94.7,18,0,0.0,20,5.5,0,5,,,,,67.4,66.6,72.7,,68.9,,,57.3,,,0,0,22,,113.8,0.0,0,1,0,0,1,0,0.0,135,7.1,1.79
Brayden Schager,146078,QB,HAWAII,10,7.04,0,361,180,65.1,278,297,10.9,2.98,2,11,3.5,51.9,154,110,14.9,322,89.2,27,89,,,,,70.3,64.1,87.5,,62.2,,,62.1,,,3,9,340,8.2,67.0,2.8,9,15,1,13,8,13,3.8,1807,6.1,67.3,254,272,9.2,2.83,1,8,2.8,53.3,145,103,15.2,300,83.1,26,75,,,,,59.3,57.7,87.2,,55.3,,,63.1,,,2,10,314,8.7,64.2,3.0,9,12,1,14,8,13,4.1,1512,5.6,69.1,55,58,11.1,2.68,1,3,4.8,60.3,35,10,7.9,61,16.9,3,19,,,,,70.5,72.0,76.7,,72.2,,,57.5,,,1,0,66,0.0,87.1,0.0,0,3,0,1,1,1,1.5,404,7.0,0,90.3,31,33,-3.0,1.42,0,0,0.0,78.8,26,3,7.1,39,10.8,2,5,,,,,28.0,38.7,74.8,,38.5,,,,,,0,1,40,0.0,77.9,0.0,0,0,0,2,1,1,2.5,109,3.3,1.41
Gavin Hardison,100827,QB,UTEP,10,4.52,0,359,330,63.0,265,289,13.4,3.06,6,21,6.8,49.1,142,99,15.0,328,91.4,25,93,,,,,55.2,70.4,88.0,,68.9,,,61.3,,,3,8,347,22.2,70.1,6.7,22,17,1,14,10,18,5.2,1876,6.5,63.4,213,229,11.5,2.99,2,14,5.8,50.7,116,73,14.1,256,71.3,19,67,,,,,59.3,62.4,87.2,,59.6,,,63.4,,,2,6,270,23.3,66.2,6.6,17,10,1,11,5,15,5.6,1404,6.1,70.5,78,87,13.2,2.92,4,7,7.4,55.2,48,29,12.7,103,28.7,7,35,,,,,53.5,84.9,78.7,,86.1,,,56.6,,,1,2,110,17.2,92.3,4.9,5,9,0,4,6,3,2.7,643,7.4,0,88.5,26,27,-2.8,1.99,0,0,0.0,81.5,22,3,4.3,31,8.6,1,9,,,,,68.5,67.3,74.1,,66.2,,,62.1,,,0,0,33,0.0,105.4,0.0,0,2,0,1,1,0,0.0,171,6.3,1.26
Tanner Mordecai,77656,QB,SMU,9,-1.18,0,356,287,67.7,254,266,12.9,2.89,0,24,8.4,56.8,151,77,12.2,296,83.1,21,110,,,,,45.1,83.7,87.1,,86.1,57.0,,49.4,,,2,7,317,18.2,102.0,4.7,14,16,0,10,21,8,2.5,2381,9.0,72.2,234,243,9.8,2.66,0,17,6.5,63.4,154,56,8.9,266,74.7,15,95,,,,,51.4,83.0,86.7,,85.2,,,50.6,,,2,7,285,17.9,98.4,3.8,10,12,0,7,16,7,2.5,1958,8.1,72.2,79,82,10.1,2.55,0,7,8.0,62.2,51,23,10.5,90,25.3,6,35,,,,,50.9,71.9,78.2,,73.0,57.0,,53.3,,,0,0,95,17.4,134.0,4.4,4,4,0,3,11,1,1.1,797,9.7,0,91.5,59,59,-3.0,1.36,0,0,0.0,91.5,54,2,0.0,60,16.9,0,20,,,,,70.4,64.9,76.5,,64.4,,,,,,0,0,63,0.0,127.0,0.0,0,0,0,0,6,0,0.0,374,6.3,1.66
Chase Cunningham,78533,QB,MIDDLE TN,9,6.12,0,354,224,72.5,240,264,8.6,2.75,2,14,4.9,60.6,160,125,8.0,294,83.1,14,85,,,,,60.1,56.7,75.2,,58.7,,,51.1,,,3,7,319,14.4,89.3,6.1,18,11,1,18,13,16,5.0,1983,7.5,76.4,250,273,6.4,2.49,3,11,3.7,64.5,176,105,7.9,298,84.2,15,78,,,,66.7,67.7,55.8,75.3,,56.9,61.7,,52.8,,,2,8,321,14.3,85.9,5.0,15,9,1,17,12,16,5.0,1811,6.6,81.3,48,51,7.0,2.6,0,3,5.7,70.6,36,21,7.7,56,15.8,3,19,,,,,41.9,65.5,76.2,,68.2,,,49.8,,,1,0,59,14.3,104.4,5.4,3,2,0,2,2,1,1.7,372,7.3,0,96.6,58,60,-2.2,1.32,1,0,0.0,86.7,52,1,7.1,60,16.9,4,12,,,,66.7,70.4,62.5,76.4,,61.9,61.7,,,,,0,1,61,0.0,79.2,0.0,0,0,0,1,1,1,1.6,200,3.3,0.66
Grant Wells,97784,QB,VA TECH,10,-2.8,0,354,337,68.1,248,275,10.6,2.87,7,14,4.8,53.8,148,108,12.4,317,89.5,21,91,,,,,67.9,65.9,77.7,,64.0,54.3,,63.3,,,1,9,336,23.1,72.3,7.9,25,17,0,19,9,11,3.3,1856,6.7,71.4,220,232,8.4,2.67,4,9,3.7,59.1,137,77,12.7,268,75.7,20,68,,,,,66.2,64.0,76.4,,62.4,,,61.7,,,0,7,283,27.3,71.8,7.8,21,15,0,8,6,9,3.2,1363,5.9,73.8,65,80,10.4,2.94,3,5,5.8,56.3,45,33,6.3,86,24.3,3,28,,,,,71.6,71.8,78.0,,69.7,54.3,,71.0,,,1,2,92,12.1,85.7,4.7,4,2,0,11,3,2,2.2,665,8.3,0,97.3,37,37,-2.6,1.57,0,0,0.0,91.9,34,2,5.6,37,10.5,2,5,,,,,68.9,70.4,74.7,,69.8,,,,,,0,0,39,0.0,86.0,0.0,0,0,0,0,0,0,0.0,172,4.6,2.43
E.J. Warner,156185,QB,TEMPLE,9,-0.78,0,354,306,63.2,277,292,10.2,2.38,3,7,2.3,54.1,158,103,9.7,302,85.3,17,100,,,,,55.1,55.6,74.9,,58.3,60.0,,35.2,,,1,9,320,5.8,76.7,2.0,6,4,0,11,12,20,6.3,2008,6.9,67.7,257,270,7.7,2.21,3,5,1.8,58.9,159,83,8.6,277,78.2,15,84,,,,,59.4,53.3,74.0,,56.2,60.0,,35.2,,,1,9,289,3.6,77.6,1.1,3,4,0,9,10,15,5.2,1814,6.7,69.6,69,74,9.9,2.43,0,2,2.5,58.1,43,24,10.4,77,21.8,5,28,,,,,55.4,69.7,77.6,,69.0,,,,,,0,0,83,12.5,93.3,3.9,3,0,0,5,3,5,6.0,520,7.0,0,95.9,49,52,-3.2,1.53,0,0,0.0,84.6,44,4,6.4,52,14.7,3,12,,,,,69.8,68.1,75.7,,67.6,,,,,,0,0,52,0.0,99.2,0.0,0,0,0,3,1,0,0.0,326,6.3,0.31
Daniel Richardson,97103,QB,C MICHIGAN,10,-4.08,0,351,134,64.0,283,294,9.6,2.46,5,10,3.2,54.4,160,97,11.6,323,92.0,21,96,,,,,61.7,58.6,87.6,,56.1,,,67.3,,,1,5,344,19.6,83.9,5.9,19,9,0,5,15,13,3.8,1876,6.4,66.4,247,260,8.3,2.32,5,7,2.5,56.5,147,77,10.4,281,80.1,17,83,,,,,59.6,56.6,87.1,,54.0,,,67.0,,,1,4,302,19.5,85.5,5.3,15,5,0,7,13,11,3.6,1625,6.3,65.0,60,61,10.4,2.8,1,3,4.8,52.5,32,23,17.9,70,19.9,7,19,,,,,70.8,68.8,77.1,,67.7,,,63.2,,,0,1,72,21.7,75.9,7.1,5,4,0,0,2,2,2.8,380,6.2,0,91.7,24,27,-2.2,1.96,1,0,0.0,70.4,19,3,13.6,28,8.0,3,6,,,,,68.2,67.5,73.7,,67.0,,,,,,0,0,30,33.3,80.6,3.6,1,0,0,2,0,0,0.0,129,4.8,-0.02
JT Daniels,83578,QB,W VIRGINIA,10,4.63,0,350,343,64.3,258,270,11.5,2.68,2,11,3.8,54.4,147,85,11.4,293,83.7,19,93,,,,,59.8,68.4,77.2,,67.9,,,54.0,,,7,9,313,20.0,75.7,5.8,17,6,0,3,12,12,3.8,1772,6.6,69.5,236,245,8.9,2.42,2,5,1.9,60.0,147,65,10.4,262,74.9,17,83,,,,,67.4,68.8,76.4,,68.2,,,55.3,,,5,8,280,18.5,75.0,4.6,12,5,0,2,9,10,3.6,1428,5.8,72.2,79,82,9.9,2.72,0,6,7.1,64.6,53,21,7.0,88,25.1,4,24,,,,,50.1,68.5,77.9,,68.5,,,57.3,,,2,1,91,23.8,101.6,5.7,5,1,0,1,4,2,2.2,679,8.3,0,96.5,57,57,-1.7,1.53,0,0,0.0,93.0,53,1,3.6,57,16.3,2,14,,,,,70.1,72.8,76.2,,72.2,,,,,,0,0,58,0.0,97.0,0.0,0,0,0,0,1,0,0.0,335,5.9,2.45
Hendon Hooker,60593,QB,TENNESSEE,10,2.16,0,349,307,73.4,233,238,14.2,2.84,1,16,6.0,66.4,158,86,7.6,296,84.8,13,109,,,,,50.0,91.4,87.9,,87.9,,,83.2,,,2,2,329,29.1,130.8,8.4,25,33,1,1,23,5,1.5,2550,10.7,74.4,121,124,10.8,2.71,1,2,1.4,69.4,86,48,4.4,158,45.3,4,55,,,,,47.3,84.3,86.4,,74.1,,,81.7,,,1,1,184,29.2,114.8,8.9,14,19,1,0,8,4,2.2,1094,8.8,78.5,163,165,12.0,2.55,0,14,7.9,71.5,118,40,7.8,191,54.7,10,68,,,,,62.8,91.1,81.5,,90.3,,,71.3,,,1,1,203,27.5,136.8,5.8,11,15,0,1,16,1,0.5,1794,10.9,0,92.2,51,51,-0.9,1.4,0,0,0.0,90.2,46,2,2.1,53,15.2,1,14,,,,,70.1,65.7,76.2,,66.5,,,57.0,,,0,0,58,0.0,100.8,0.0,0,1,0,0,1,0,0.0,338,6.6,2.05
Chandler Rogers,98683,QB,LA MONROE,10,-10.84,0,346,209,77.1,210,225,9.0,2.69,7,7,2.9,65.3,147,122,9.3,301,87.0,15,92,,,,66.7,42.1,75.9,87.1,,77.4,88.8,,59.6,,,3,6,317,25.4,101.0,10.3,31,45,2,3,13,6,1.9,1959,8.7,81.6,185,194,5.5,2.47,3,5,2.4,71.6,139,89,7.9,256,74.0,12,66,,,,,38.0,70.3,86.6,,69.5,60.0,,62.8,,,1,6,272,25.8,92.1,9.0,23,38,2,3,8,5,1.8,1373,7.1,75.8,66,74,11.4,2.56,5,2,2.7,60.8,45,33,10.0,90,26.0,5,33,,,,66.7,71.7,84.5,78.0,,87.7,89.3,,44.9,,,2,1,91,24.2,117.2,8.9,8,7,0,1,6,1,1.1,764,10.3,0,95.1,41,43,-3.2,1.18,1,0,0.0,86.0,37,0,5.1,45,13.0,2,7,,,,,69.4,70.2,75.3,,69.6,,,,,,0,1,46,,82.0,0.0,0,0,0,1,1,0,0.0,178,4.1,3.24
Austin Aune,83528,QB,N TEXAS,11,2.02,0,344,251,62.1,272,284,14.2,2.64,2,23,7.7,54.2,154,75,8.9,305,88.7,15,116,,,,,62.9,76.8,78.9,,76.2,59.8,,60.5,,,1,11,323,13.3,100.4,3.3,10,10,2,7,26,18,5.6,2643,9.3,65.3,147,156,9.8,2.5,2,9,5.5,56.4,88,41,8.3,170,49.4,8,63,,,,,54.1,63.5,75.6,,62.1,,,59.9,,,1,6,179,24.4,87.2,5.9,10,4,2,4,10,12,6.7,1227,7.9,66.5,161,166,14.5,2.61,0,14,8.0,58.4,97,37,9.3,174,50.6,10,67,,,,,74.2,86.8,81.2,,85.6,59.8,,61.6,,,0,5,184,0.0,118.7,0.0,0,6,0,5,19,6,3.3,1685,10.2,0,94.4,36,38,-2.8,1.86,0,0,0.0,81.6,31,3,8.8,39,11.3,3,14,,,,,69.0,68.2,74.8,,67.7,,,,,,0,0,40,0.0,122.5,0.0,0,0,0,2,3,0,0.0,269,7.1,2.28
