player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_overall_tackle,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_pass_rush_defense,no_screen_grades_run,no_screen_grades_run_defense,no_screen_grades_tackle,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_overall_tackle,npa_grades_pass,npa_grades_pass_route,npa_grades_pass_rush_defense,npa_grades_run,npa_grades_run_defense,npa_grades_tackle,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_overall_tackle,pa_grades_pass,pa_grades_pass_route,pa_grades_pass_rush_defense,pa_grades_run,pa_grades_run_defense,pa_grades_tackle,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_overall_tackle,screen_grades_pass,screen_grades_pass_route,screen_grades_pass_rush_defense,screen_grades_run,screen_grades_run_defense,screen_grades_tackle,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Evan Simon,129906,QB,RUTGERS,5,4.33,0,119,278,67.4,89,96,9.9,2.51,0,3,3.0,57.3,55,45,8.3,107,89.9,5,27,,,,,57.4,63.5,82.1,,59.4,,,70.1,,,2,3,112,17.8,76.7,7.5,8,3,0,5,4,3,2.7,599,6.2,70.0,80,86,8.5,2.44,0,2,2.2,59.3,51,39,8.9,95,79.8,5,22,,,,,56.0,64.0,81.8,,60.5,,,67.9,,,1,2,101,17.9,73.7,7.4,7,2,0,5,2,2,2.0,498,5.8,71.4,21,22,8.0,2.4,0,1,4.5,63.6,14,6,6.7,24,20.2,1,8,,,,,67.6,59.7,73.0,,56.7,,,64.0,,,1,1,24,16.7,93.4,4.2,1,1,0,0,2,1,4.2,142,6.5,0,91.7,12,12,-2.5,1.73,0,0,0.0,83.3,10,0,9.1,12,10.1,1,3,,,,,66.0,60.8,71.0,,60.5,,,,,,0,0,13,,80.9,0.0,0,0,0,0,0,0,0.0,41,3.4,0.66
Michael Pratt,123229,QB,TULANE,4,19.64,0,118,319,71.1,76,82,10.4,3.15,0,1,1.2,61.0,50,33,7.4,103,87.3,4,39,,,,,49.9,74.4,82.3,,55.5,,,90.6,,,0,3,108,21.2,102.8,6.8,7,14,0,6,6,6,5.6,803,9.8,69.2,52,56,8.1,2.97,0,0,0.0,55.4,31,19,13.9,69,58.5,5,21,,,,,43.3,66.5,81.4,,44.0,,,86.4,,,0,3,72,15.8,75.1,4.3,3,10,0,4,3,5,6.9,421,7.5,84.2,38,40,8.4,2.83,0,1,2.3,75.0,30,14,6.3,49,41.5,2,23,,,,,69.8,81.7,75.8,,74.0,,,82.4,,,0,0,52,28.6,148.2,8.2,4,4,0,2,4,1,1.9,483,12.1,0,100.0,14,14,-3.6,1.28,0,0,0.0,78.6,11,0,21.4,15,12.7,3,5,,,,,66.5,66.3,71.6,,65.9,,,,,,0,0,16,,120.5,0.0,0,0,0,0,1,0,0.0,101,7.2,4.56
Jalon Daniels,122555,QB,KANSAS,5,-4.11,0,118,198,69.2,91,95,11.0,2.5,2,7,6.8,64.2,61,33,3.2,105,89.0,2,52,,,,,66.0,84.7,83.2,,86.4,54.3,,66.0,,,1,1,113,6.1,123.7,1.9,2,8,0,1,9,3,2.7,933,9.8,74.2,62,65,9.0,2.36,1,4,5.7,69.2,45,20,2.2,70,59.3,1,34,,,,,63.6,83.9,82.4,,88.4,,,63.9,,,1,1,75,5.0,119.4,1.4,1,4,0,1,6,2,2.7,550,8.5,69.0,42,43,9.8,2.41,1,3,6.5,65.1,28,13,3.4,48,40.7,1,21,,,,,69.7,75.0,75.7,,72.4,54.3,,70.0,,,0,0,51,7.7,137.1,2.1,1,4,0,0,5,1,2.0,433,10.1,0,92.3,13,13,-2.5,1.38,0,0,0.0,92.3,12,0,0.0,13,11.0,0,3,,,,,66.0,64.8,71.0,,64.5,,,,,,0,0,13,,122.3,0.0,0,0,0,0,2,0,0.0,50,3.8,1.61
Todd Centeio,60552,QB,JAMES MAD,4,1.66,0,117,197,72.5,80,91,11.8,2.67,3,12,12.5,59.3,54,40,6.9,104,88.9,4,40,,,,,64.2,91.2,61.6,,91.0,,,73.1,,,2,1,109,12.5,125.0,4.8,5,8,0,6,11,3,2.8,840,9.2,76.7,60,71,7.9,2.5,3,6,8.0,62.0,44,33,4.3,81,69.2,2,31,,,,,62.4,85.8,59.5,,83.1,,,73.1,,,3,0,85,12.1,123.0,4.9,4,6,0,5,8,2,2.4,540,7.6,71.9,32,33,13.7,2.61,0,6,17.6,63.6,21,9,8.7,36,30.8,2,13,,,,,68.8,91.6,74.5,,91.4,,,62.1,,,0,1,37,11.1,119.8,2.8,1,2,0,1,3,1,2.7,372,11.3,0,91.7,12,13,-2.8,1.45,0,0,0.0,84.6,11,2,0.0,13,11.1,0,4,,,,,66.0,62.9,71.0,,62.6,,,,,,1,0,13,0.0,89.7,0.0,0,0,0,0,0,0,0.0,72,5.5,3.66
Kaidon Salter,132046,QB,LIBERTY,4,7.05,0,116,206,61.5,78,86,17.5,3.73,2,6,6.6,52.3,45,43,6.3,111,95.7,3,39,,,,,29.7,58.0,81.5,,54.4,57.2,,63.2,,,2,5,116,16.3,81.0,6.3,7,18,0,4,6,9,7.8,749,8.7,62.2,45,52,13.2,4.01,1,3,5.4,51.9,27,31,3.6,66,56.9,1,18,,,,,33.8,53.8,80.4,,51.3,57.2,,58.9,,,2,3,70,9.7,66.2,4.5,3,11,0,4,3,6,8.6,320,6.2,65.8,38,39,19.9,3.15,1,3,7.3,59.0,23,12,8.0,50,43.1,2,22,,,,,38.1,65.8,75.7,,61.0,,,71.1,,,0,2,52,33.3,104.2,8.0,4,7,0,0,3,3,5.8,456,11.7,0,100.0,5,5,-3.4,1.7,0,0,0.0,100.0,5,0,0.0,5,4.3,0,1,,,,,64.2,66.3,68.6,,66.0,,,,,,0,0,6,,89.2,0.0,0,0,0,0,0,0,0.0,27,5.4,5.54
Parker McNeil,123714,QB,LA TECH,4,2.79,0,115,208,61.1,90,98,11.8,2.38,6,9,8.5,50.0,49,25,10.9,102,88.7,6,31,,,,,37.2,64.9,81.1,,68.2,54.3,,31.3,,,2,7,111,16.0,74.7,3.9,4,0,0,0,7,5,4.5,867,8.8,64.2,53,56,10.2,2.44,1,2,3.3,53.6,30,13,11.8,58,50.4,4,16,,,,,21.0,61.5,79.8,,66.9,54.3,,31.3,,,1,3,64,15.4,62.9,3.4,2,0,0,1,2,3,4.7,358,6.4,67.3,49,55,10.0,2.15,5,7,11.7,56.4,31,13,6.1,57,49.6,2,16,,,,,70.3,66.8,76.4,,66.3,,,,,,1,4,62,15.4,96.7,3.5,2,0,0,0,6,3,4.8,549,10.0,0,100.0,12,13,-2.0,1.6,0,0,0.0,92.3,12,1,0.0,13,11.3,0,1,,,,,21.3,60.8,71.4,,60.5,,,,,,0,0,15,0.0,105.1,0.0,0,0,0,1,1,1,6.7,40,3.1,3.59
Logan Bonner,39990,QB,UTAH ST,4,14.99,0,115,329,58.1,93,95,13.7,2.58,0,9,8.7,51.6,49,19,9.3,100,87.0,5,27,,,,,40.4,59.8,82.2,,62.7,55.9,,45.6,,,0,8,109,10.5,59.2,2.0,2,3,0,2,6,9,8.3,643,6.8,51.1,47,48,8.7,2.4,0,1,1.9,47.9,23,13,4.2,49,42.6,1,8,,,,,27.6,37.4,80.9,,37.0,55.9,,49.1,,,0,5,54,7.7,24.2,2.0,1,0,0,1,1,4,7.4,171,3.6,70.5,61,62,13.5,2.49,0,8,12.1,62.9,39,7,9.3,66,57.4,4,25,,,,,70.7,81.2,76.9,,82.7,,,50.3,,,0,3,70,14.3,99.4,1.5,1,3,0,1,5,5,7.1,568,9.2,0,86.7,15,15,-2.7,1.57,0,0,0.0,86.7,13,1,0.0,15,13.0,0,6,,,,,66.4,65.3,71.4,,64.9,,,,,,0,0,15,0.0,93.3,0.0,0,0,0,0,0,0,0.0,96,6.4,5.6
E.J. Warner,156185,QB,TEMPLE,4,-4.67,0,112,306,58.7,92,93,10.2,2.26,0,6,6.1,51.6,48,36,11.1,96,85.7,6,28,,,,,73.3,60.3,55.2,,61.4,,,53.8,,,0,6,101,2.8,67.9,1.0,1,2,0,1,5,9,8.9,709,7.6,61.5,91,92,8.3,2.13,0,6,6.3,57.6,53,33,5.4,95,84.8,3,26,,,,,73.2,59.4,55.0,,60.6,,,53.8,,,0,6,99,3.0,72.8,1.1,1,2,0,1,5,8,8.1,702,7.6,80.0,15,17,9.4,2.34,0,1,5.6,52.9,9,6,25.0,17,15.2,3,5,,,,,66.8,77.1,72.0,,76.5,,,,,,0,0,18,0.0,71.7,0.0,0,0,0,2,0,1,5.6,104,6.1,0,100.0,14,16,-2.8,1.59,0,1,6.3,87.5,14,3,0.0,16,14.3,0,3,,,,,66.5,78.8,71.6,,78.3,,,,,,0,0,16,0.0,91.9,0.0,0,0,0,2,0,0,0.0,97,6.1,-1.51
Aveon Smith,130529,QB,MIAMI OH,5,9.52,0,110,221,51.6,64,71,14.7,3.09,3,7,9.1,42.3,30,30,9.1,89,80.9,3,17,,,,,65.1,57.0,35.6,,46.9,60.0,,73.3,,,1,3,96,30.0,65.1,10.1,9,9,0,3,5,6,6.3,374,5.3,56.9,58,63,10.9,2.63,3,3,4.5,47.6,30,19,9.1,74,67.3,3,11,,,,,63.8,52.5,57.4,,36.8,60.0,,76.4,,,1,2,79,31.6,68.2,8.1,6,5,0,1,4,6,7.6,279,4.4,69.2,26,28,10.3,3.16,0,4,12.9,57.1,16,11,11.1,36,32.7,2,11,,,,,68.9,63.5,0.8,,67.6,,,55.1,,,0,1,39,27.3,86.3,8.3,3,4,0,2,2,1,2.6,186,6.6,0,90.0,20,20,-2.1,1.62,0,0,0.0,80.0,16,0,11.1,21,19.1,2,5,,,,,67.4,50.6,72.7,,50.5,,,,,,0,0,22,,102.3,0.0,0,0,0,0,1,1,4.5,91,4.6,2.21
Robby Ashford,131702,QB,AUBURN,5,-8.82,0,107,115,61.3,62,67,11.5,2.95,1,4,5.8,50.7,34,30,10.5,88,82.2,4,26,,,,,21.7,53.6,81.2,,44.4,55.1,,65.0,,,1,3,91,23.3,79.6,8.0,7,14,0,3,3,7,7.7,627,9.4,67.7,62,68,7.7,2.67,1,3,4.2,55.9,38,26,9.5,87,81.3,4,24,,,,,25.3,56.0,81.2,,49.0,,,63.3,,,1,3,91,26.9,71.4,8.0,7,12,0,4,2,5,5.5,511,7.5,62.5,16,17,11.8,3.01,1,1,5.9,47.1,8,7,20.0,20,18.7,2,6,,,,,23.9,48.0,72.9,,42.2,55.1,,68.5,,,0,0,20,14.3,109.7,5.0,1,2,0,0,1,2,10.0,199,11.7,0,87.5,16,18,-3.2,1.71,1,0,0.0,66.7,12,3,14.3,19,17.8,2,4,,,,,67.1,56.9,72.4,,56.6,,,,,,0,0,20,33.3,76.9,5.3,1,0,0,1,0,0,0.0,83,4.6,4.2
Taylor Powell,60459,QB,E MICHIGAN,3,-23.59,0,107,160,75.3,81,84,9.4,2.79,0,8,8.8,64.3,54,32,11.5,96,89.7,7,27,,,,,73.4,65.5,51.9,,66.2,,,58.1,,,0,5,103,21.9,76.6,7.3,7,5,0,3,4,5,4.9,602,7.2,77.8,81,84,8.5,2.69,0,8,8.8,69.0,58,29,7.9,94,87.9,5,28,,,,,73.3,72.3,51.6,,72.8,,,60.1,,,0,4,101,20.7,87.6,6.4,6,4,0,3,4,4,4.0,645,7.7,81.8,11,11,4.8,2.5,0,0,0.0,45.5,5,4,44.4,13,12.1,4,1,,,,,66.2,35.7,71.2,,37.1,,,57.3,,,0,1,14,25.0,14.6,7.7,1,1,0,0,0,1,7.1,28,2.5,0,100.0,11,11,-1.9,1.53,0,0,0.0,81.8,9,1,18.2,11,10.3,2,2,,,,,65.8,68.5,70.7,,68.2,,,,,,0,0,12,0.0,93.6,0.0,0,0,0,0,0,0,0.0,71,6.5,-5.13
Hank Bachmeier,101284,QB,BOISE ST,4,20.27,0,106,120,61.5,78,84,11.5,2.8,1,6,6.7,50.0,42,36,12.5,96,90.6,6,25,,,,,25.6,53.3,81.5,,52.5,,,55.7,,,1,3,102,19.4,71.3,7.3,7,4,0,4,5,7,6.9,456,5.4,63.1,65,71,10.0,2.54,1,5,6.7,49.3,35,24,14.6,79,74.5,6,20,,,,,49.5,63.4,81.0,,62.4,,,58.3,,,1,2,83,16.7,72.9,5.1,4,3,0,4,4,4,4.8,387,5.5,69.6,23,23,9.3,3.04,0,1,4.2,69.6,16,12,0.0,27,25.5,0,7,,,,,17.5,36.5,73.6,,37.8,,,57.0,,,0,1,29,25.0,90.9,11.1,3,1,0,0,2,3,10.3,110,4.8,0,90.0,10,10,-3.1,1.45,0,0,0.0,90.0,9,0,0.0,10,9.4,0,2,,,,,65.4,67.6,70.1,,67.3,,,,,,0,0,10,,117.1,0.0,0,0,0,0,1,0,0.0,41,4.1,-0.67
Chandler Fields,97286,QB,LA LAFAYET,5,-23.89,0,106,207,65.8,79,81,11.3,2.93,2,10,11.8,53.1,43,24,17.3,93,87.7,9,27,,,,,73.4,80.9,52.8,,81.4,,,63.3,,,0,3,97,25.0,87.0,6.5,6,6,0,0,7,3,3.1,530,6.5,73.8,61,62,6.4,2.46,1,4,6.2,64.5,40,16,11.1,71,67.0,5,23,,,,,72.8,72.5,49.1,,72.9,,,62.3,,,0,3,74,31.3,88.4,7.0,5,4,0,0,4,3,4.1,465,7.5,58.1,31,32,15.1,3.23,1,6,18.2,40.6,13,9,27.8,35,33.0,5,8,,,,,68.7,84.4,74.4,,83.4,,,62.6,,,0,0,36,11.1,85.2,2.9,1,2,0,0,3,0,0.0,138,4.3,0,84.6,13,13,-2.5,1.2,0,0,0.0,76.9,10,1,9.1,13,12.3,1,4,,,,,66.0,60.8,71.0,,60.5,,,,,,0,0,13,0.0,89.6,0.0,0,0,0,0,0,0,0.0,73,5.6,-3.19
Max Duggan,99470,QB,TCU,4,-2.78,0,105,305,73.2,56,61,16.3,3.18,2,4,6.3,62.3,38,22,7.3,69,65.7,3,32,,,,,54.3,83.3,24.9,,78.6,54.3,,78.6,,,0,0,72,27.3,141.4,8.7,6,2,0,3,8,2,2.8,700,11.5,85.1,67,72,7.1,2.5,2,2,2.8,73.6,53,19,7.0,78,74.3,4,32,,,,,75.0,85.3,25.9,,80.3,,,79.3,,,0,0,78,26.3,141.7,6.4,5,1,0,3,8,1,1.3,712,9.9,73.9,23,24,14.6,2.73,1,2,7.7,70.8,17,6,0.0,27,25.7,0,13,,,,,27.7,65.5,73.9,,65.4,54.3,,62.0,,,0,0,30,33.3,150.2,7.4,2,1,0,0,3,1,3.3,285,11.9,0,97.1,34,35,-3.0,1.36,1,0,0.0,91.4,32,3,3.0,36,34.3,1,13,,,,,68.7,68.3,74.4,,67.9,,,,,,0,0,36,33.3,130.6,2.8,1,0,0,0,3,0,0.0,297,8.5,1.99
Owen McCown,157688,QB,COLORADO,3,-17.59,0,96,143,60.3,63,68,10.5,2.99,3,3,4.1,50.0,34,38,10.5,85,88.5,4,16,,,,,31.8,43.6,48.8,,43.5,,,54.4,,,0,1,91,23.7,73.0,10.6,9,8,0,2,2,6,6.6,418,6.1,72.1,43,46,8.0,2.59,3,2,4.1,63.0,29,16,6.5,52,54.2,2,10,,,,,44.1,53.6,40.5,,52.6,,,58.5,,,0,1,56,18.8,80.8,5.8,3,3,0,0,1,3,5.4,309,6.7,54.8,31,33,9.4,3.1,0,1,2.9,45.5,15,23,11.8,44,45.8,2,8,,,,,34.3,39.9,75.3,,41.4,,,52.8,,,0,0,46,26.1,73.7,13.6,6,5,0,2,1,3,6.5,187,5.7,0,90.9,11,11,-2.3,1.58,0,0,0.0,90.9,10,1,0.0,11,11.5,0,2,,,,,65.6,63.8,70.4,,63.5,,,,,,0,0,11,0.0,96.2,0.0,0,0,0,0,0,0,0.0,78,7.1,-1.05
Nate Cox,60432,QB,NEVADA,4,-1.37,0,95,239,59.1,66,69,11.9,2.74,1,6,8.0,50.7,35,42,10.3,81,85.3,4,24,,,,,59.1,68.3,54.0,,65.8,,,66.1,,,1,0,87,16.7,82.6,8.6,7,5,0,1,2,3,3.4,473,6.9,65.1,63,65,9.5,2.53,0,5,7.2,56.9,37,33,9.8,76,80.0,4,21,,,,,58.3,68.3,53.1,,64.8,,,67.2,,,1,0,80,21.2,86.4,9.2,7,4,0,1,2,3,3.8,416,6.4,58.8,17,18,8.8,2.65,1,1,4.8,55.6,10,9,0.0,19,20.0,0,6,,,,,67.4,57.6,72.7,,59.2,,,57.3,,,0,0,22,0.0,71.8,0.0,0,1,0,0,0,1,4.5,101,5.6,0,85.7,14,14,-2.7,1.48,0,0,0.0,85.7,12,0,0.0,14,14.7,0,3,,,,,66.4,52.8,71.4,,52.6,,,,,,0,0,15,,79.8,0.0,0,0,0,0,0,1,6.7,44,3.1,-0.79
Max Johnson,124099,QB,TEXAS A&M,4,1.19,0,94,312,71.0,62,67,8.9,2.98,0,1,1.4,59.7,40,36,9.1,90,95.7,4,25,,,,,55.2,70.3,53.2,,66.6,,,69.2,,,2,0,96,30.6,97.6,12.2,11,11,0,3,3,2,2.1,496,7.4,71.7,53,58,7.3,2.83,0,1,1.6,60.3,35,31,7.9,77,81.9,3,21,,,,,52.6,72.9,50.6,,67.7,,,72.5,,,2,0,80,29.0,99.9,11.7,9,9,0,3,3,2,2.5,422,7.3,75.0,12,13,12.8,3.54,0,0,0.0,61.5,8,8,11.1,17,18.1,1,5,,,,,67.1,57.0,72.4,,60.6,,,53.1,,,1,0,20,25.0,83.8,11.8,2,2,0,0,0,0,0.0,95,7.3,0,100.0,3,4,-4.3,2.45,0,0,0.0,75.0,3,3,0.0,4,4.3,0,1,,,,,63.3,61.5,67.4,,61.4,,,,,,1,0,4,0.0,86.5,0.0,0,0,0,0,0,0,0.0,21,5.3,0.03
Joey Yellen,71430,QB,HAWAII,4,12.08,0,94,180,49.3,67,76,10.7,2.47,3,0,0.0,39.5,30,29,9.1,83,88.3,3,16,,,,,71.3,32.9,47.8,,32.9,,,,,,1,2,84,24.1,40.2,8.4,7,0,0,5,0,4,4.8,296,3.9,50.0,62,69,9.0,2.39,2,0,0.0,43.5,30,25,3.2,75,79.8,1,12,,,,,70.9,33.1,45.9,,33.0,,,,,,1,1,76,24.0,46.4,8.0,6,0,0,4,0,3,3.9,234,3.4,75.0,16,18,7.3,2.24,1,0,0.0,55.6,10,4,16.7,19,20.2,2,4,,,,,67.0,54.4,72.4,,54.1,,,,,,0,1,19,25.0,46.1,5.3,1,0,0,1,0,1,5.3,90,5.0,0,90.9,11,11,-3.5,1.53,0,0,0.0,90.9,10,0,0.0,11,11.7,0,0,,,,,65.6,63.8,70.4,,63.5,,,,,,0,0,11,,79.2,0.0,0,0,0,0,0,0,0.0,28,2.5,1.61
Diego Pavia,156927,QB,NEW MEX ST,6,-8.78,0,93,242,56.9,65,68,11.4,3.01,0,2,2.7,38.2,26,39,29.7,82,88.2,11,18,,,,,54.9,58.2,51.5,,54.7,,,63.7,,,1,4,87,10.3,26.0,4.9,4,10,0,2,0,4,4.6,271,4.0,60.0,50,53,9.2,3.08,0,1,1.8,43.4,23,31,23.3,65,69.9,7,17,,,,,51.8,59.8,47.9,,55.3,,,64.7,,,1,1,67,9.7,47.5,4.6,3,9,0,2,0,2,3.0,218,4.1,56.0,25,26,10.2,2.54,0,1,3.4,34.6,9,10,35.7,28,30.1,5,3,,,,,68.3,52.5,73.9,,53.6,,,57.3,,,0,3,31,10.0,8.0,3.6,1,1,0,1,0,2,6.5,104,4.0,0,70.0,10,11,-2.6,2.19,0,0,0.0,54.5,6,2,14.3,11,11.8,1,2,,,,,65.6,52.9,70.4,,52.7,,,,,,0,0,11,0.0,66.9,0.0,0,0,0,1,0,0,0.0,51,4.6,-0.11
J.J. McCarthy,144918,QB,MICHIGAN,5,7.29,0,91,222,80.3,71,73,12.3,2.98,0,6,8.1,75.3,55,19,3.5,79,86.8,2,35,,,,,30.4,79.0,56.4,,79.0,60.0,,64.7,,,2,0,80,21.1,132.9,5.1,4,2,0,0,6,3,3.8,712,9.8,82.5,63,65,9.7,2.81,0,5,7.6,76.9,50,16,3.8,71,78.0,2,27,,,,,29.3,69.9,55.4,,68.6,60.0,,64.7,,,2,0,72,25.0,116.3,5.6,4,2,0,0,3,3,4.2,541,8.3,84.2,19,19,11.9,2.55,0,1,5.3,84.2,16,3,0.0,20,22.0,0,13,,,,,67.1,91.6,72.4,,91.2,,,,,,0,0,20,0.0,158.3,0.0,0,0,0,0,3,0,0.0,307,16.2,0,100.0,11,11,-3.1,1.19,0,0,0.0,100.0,11,0,0.0,12,13.2,0,5,,,,,65.8,66.8,70.7,,66.4,,,,,,0,0,12,,118.2,0.0,0,0,0,0,0,0,0.0,136,12.4,7.84
Braxton Burmeister,60513,QB,S DIEGO ST,5,3.36,0,88,284,58.2,55,59,10.1,3.48,0,2,3.3,42.4,25,25,21.9,75,85.2,7,17,,,,,58.8,56.1,81.4,,53.0,,,59.6,,,1,3,76,20.0,43.3,6.7,5,11,0,3,2,4,5.3,223,3.8,65.2,46,51,7.5,3.45,0,2,3.8,49.0,25,22,16.7,64,72.7,5,15,,,,,57.5,54.3,81.1,,55.5,,,54.4,,,1,1,65,18.2,56.8,6.3,4,9,0,4,1,2,3.1,190,3.7,66.7,21,21,8.0,2.65,0,0,0.0,52.4,11,4,21.4,24,27.3,3,5,,,,,67.6,67.2,73.0,,56.6,,,81.3,,,0,2,24,25.0,36.5,4.2,1,2,0,0,1,2,8.3,73,3.5,0,100.0,12,13,-3.2,1.79,0,0,0.0,84.6,11,1,8.3,13,14.8,1,3,,,,,66.0,67.0,71.0,,66.7,,,,,,0,0,13,0.0,79.5,0.0,0,0,0,1,0,0,0.0,40,3.1,-0.25
Dylan Hopkins,83571,QB,UAB,4,-5.34,0,87,321,67.2,58,60,10.7,3.06,0,5,7.6,63.3,38,34,2.6,73,83.9,1,21,,,,,50.8,61.3,57.7,,58.8,,,64.2,,,0,1,79,26.5,107.0,12.3,9,4,0,2,4,4,5.1,531,8.9,78.4,37,38,7.5,2.66,0,4,9.5,71.1,27,18,6.9,47,54.0,2,13,,,,,43.2,69.4,54.4,,66.5,54.3,,68.5,,,0,0,51,27.8,116.2,10.6,5,3,0,1,2,2,3.9,341,9.0,67.6,34,35,8.4,2.83,0,1,2.7,65.7,23,17,0.0,40,46.0,0,14,,,,,69.1,49.7,74.9,,51.8,,,54.4,,,0,1,42,23.5,102.1,10.0,4,1,0,1,2,2,4.8,320,9.1,0,100.0,13,13,-4.2,1.05,0,0,0.0,92.3,12,1,7.7,14,16.1,1,6,,,,,66.2,61.8,71.4,,63.1,54.3,,,,,0,0,14,0.0,108.3,0.0,0,0,0,0,0,0,0.0,130,10.0,0.17
Ben Wooldridge,82115,QB,LA LAFAYET,5,20.74,0,80,207,76.3,59,66,7.8,2.92,0,3,4.2,62.1,41,23,8.9,72,90.0,4,20,,,,,51.9,74.4,79.8,,80.3,,,49.5,,,1,1,77,4.3,88.4,1.4,1,5,0,6,3,0,0.0,408,6.2,76.6,47,54,6.5,2.73,1,2,3.5,59.3,32,21,11.1,60,75.0,4,12,,,,,48.9,69.5,79.4,,76.1,,,49.5,,,1,1,63,4.8,71.5,1.7,1,5,0,5,1,0,0.0,280,5.2,84.2,19,20,6.7,2.83,0,1,4.5,80.0,16,3,0.0,20,25.0,0,8,,,,,67.4,84.5,72.7,,83.7,,,,,,0,0,22,0.0,133.3,0.0,0,0,0,1,2,0,0.0,160,8.0,0,100.0,7,8,-3.3,1.3,1,0,0.0,87.5,7,1,0.0,8,10.0,0,0,,,,,64.9,76.7,69.5,,76.3,,,,,,0,0,8,0.0,83.3,0.0,0,0,0,0,0,0,0.0,32,4.0,2.81
Ethan Hampton,145858,QB,N ILLINOIS,3,12.12,0,80,254,68.3,63,69,10.0,2.43,5,2,2.8,55.1,38,18,11.6,76,95.0,5,21,,,,,71.2,75.4,80.6,,73.3,,,62.5,,,0,2,80,22.2,84.8,5.3,4,3,0,1,4,0,0.0,490,7.1,64.7,51,55,8.7,2.2,3,0,0.0,54.5,30,14,9.1,59,73.8,3,15,,,,,70.3,70.6,80.0,,68.3,,,61.3,,,0,2,61,14.3,84.1,3.4,2,2,0,1,4,0,0.0,363,6.6,87.5,16,18,10.9,2.9,2,2,10.5,66.7,12,4,14.3,21,26.3,2,8,,,,,67.5,79.5,73.0,,79.2,,,61.7,,,0,0,23,50.0,111.1,9.5,2,1,0,0,1,0,0.0,151,8.4,0,100.0,4,4,-3.5,1.53,0,0,0.0,100.0,4,0,0.0,4,5.0,0,2,,,,,63.3,64.9,67.4,,64.7,,,,,,0,0,4,,131.3,0.0,0,0,0,0,1,0,0.0,24,6.0,1.79
