player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Brian Hoyer,5277,QB,NE,3,31.25,0,19,19,75.0,16,16,8.9,2.35,0,1,5.9,68.8,11,5,8.3,17,89.5,1,6,,74.2,74.6,76.0,73.2,,,0,0,18,20.0,111.7,5.9,1,0,0,0,1,0,0.0,121,7.6,75.0,16,16,7.8,2.31,0,1,5.9,68.8,11,4,8.3,17,89.5,1,5,,74.2,71.7,76.0,70.6,,,0,0,18,25.0,110.2,5.9,1,0,0,0,1,0,0.0,115,7.2,100.0,2,2,5.5,2.15,0,0,0.0,100.0,2,1,0.0,2,10.5,0,1,,63.6,73.2,66.9,71.9,,,0,0,2,0.0,110.4,0.0,0,0,0,0,0,0,0.0,21,10.5,0,100.0,2,2,-3.5,1.8,0,0,0.0,100.0,2,0,0.0,2,10.5,0,0,,63.6,62.6,66.9,62.2,,,0,0,2,,97.9,0.0,0,0,0,0,0,0,0.0,15,7.5,3.31
Blaine Gabbert,6162,QB,TB,3,28.57,0,17,30,84.6,13,13,8.5,2.34,0,1,7.7,76.9,10,1,9.1,13,76.5,1,4,,73.2,80.6,76.8,82.8,,56.8,0,0,14,0.0,128.0,0.0,0,0,0,0,1,0,0.0,113,8.7,85.7,14,14,5.7,2.1,0,1,7.1,71.4,10,2,16.7,14,82.4,2,3,,73.5,75.2,76.9,77.3,,56.8,0,0,15,0.0,86.0,0.0,0,0,0,0,0,0,0.0,82,5.9,100.0,3,3,7.0,2.37,0,0,0.0,100.0,3,0,0.0,3,17.6,0,1,,65.5,77.7,68.2,76.1,,,0,0,3,,152.1,0.0,0,0,0,0,1,0,0.0,33,11.0,0,100.0,4,4,-2.5,1.53,0,0,0.0,75.0,3,1,25.0,4,23.5,1,0,,66.9,64.2,69.2,63.7,,,0,0,4,0.0,77.1,0.0,0,0,0,0,0,0,0.0,2,0.5,5.14
Tua Tagovailoa,60326,QB,MIA,2,30.0,0,16,17,86.7,15,15,10.3,2.87,0,0,0.0,80.0,12,4,7.7,16,100.0,1,9,,73.9,88.8,76.3,86.7,,,0,0,16,25.0,138.6,6.3,1,0,0,0,1,0,0.0,179,11.9,80.0,5,5,7.6,2.72,0,0,0.0,60.0,3,3,25.0,6,37.5,1,2,,68.9,62.6,74.9,61.5,,,0,0,6,33.3,77.9,16.7,1,0,0,0,0,0,0.0,31,6.2,90.0,10,10,11.6,2.96,0,0,0.0,90.0,9,1,0.0,10,62.5,0,7,,71.4,92.7,72.3,91.5,,,0,0,10,0.0,152.1,0.0,0,0,0,0,1,0,0.0,148,14.8,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,8.6
Kyle Allen,26152,QB,HST,2,-26.92,0,16,13,93.3,15,15,9.3,2.3,0,1,6.7,73.3,11,4,21.4,16,100.0,3,6,,73.9,85.6,77.3,83.9,,,0,0,16,25.0,115.1,6.3,1,0,0,0,1,0,0.0,107,7.1,92.3,13,13,10.7,2.22,0,1,7.7,76.9,10,3,16.7,14,87.5,2,5,,73.2,86.0,77.2,84.4,,,0,0,14,33.3,98.6,7.1,1,0,0,0,0,0,0.0,101,7.8,100.0,2,2,0.0,2.85,0,0,0.0,50.0,1,1,50.0,2,12.5,1,1,,63.6,62.4,66.9,62.1,,,0,0,2,0.0,95.8,0.0,0,0,0,0,1,0,0.0,6,3.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-4.77
Marcus Mariota,9435,QB,ATL,2,33.33,0,15,2,72.7,11,12,12.3,3.46,0,2,16.7,66.7,8,5,0.0,15,100.0,0,8,,73.9,93.4,76.1,90.9,,79.4,0,0,16,0.0,137.5,0.0,0,3,0,1,1,0,0.0,168,14.0,60.0,5,6,8.8,3.06,0,1,16.7,50.0,3,3,0.0,7,46.7,0,3,,70.3,79.9,75.0,76.4,,66.4,0,0,8,0.0,109.7,0.0,0,1,0,1,1,0,0.0,38,6.3,83.3,6,6,15.2,3.81,0,1,16.7,83.3,5,2,0.0,8,53.3,0,5,,70.3,94.4,71.5,91.1,,76.0,0,0,8,0.0,118.8,0.0,0,2,0,0,0,0,0.0,130,21.7,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,15.34
Sam Darnold,29048,QB,CAR,2,21.21,0,14,5,75.0,8,12,7.9,3.55,0,1,8.3,50.0,6,8,0.0,12,85.7,0,4,,21.1,42.5,75.2,48.9,,46.7,0,0,12,0.0,92.0,0.0,0,0,0,4,1,1,8.3,59,4.9,71.4,7,11,6.9,3.2,0,0,0.0,45.5,5,5,0.0,11,78.6,0,2,,20.6,31.2,75.0,37.0,,46.7,0,0,11,0.0,58.5,0.0,0,0,0,4,0,1,9.1,49,4.5,100.0,2,3,6.5,3.77,0,1,33.3,66.7,2,3,0.0,3,21.4,0,2,,65.5,81.3,68.2,79.3,,,0,0,3,0.0,119.4,0.0,0,0,0,1,1,0,0.0,16,5.3,0,100.0,1,2,-2.0,1.95,0,0,0.0,50.0,1,0,0.0,2,14.3,0,0,,63.6,58.8,66.9,58.9,,,0,0,2,,56.3,0.0,0,0,0,1,0,0,0.0,6,3.0,0.88
Feleipe Franks,40217,QB,ATL,2,-8.33,0,12,2,33.3,3,6,9.0,3.35,0,0,0.0,16.7,1,4,0.0,11,91.7,0,2,64.7,20.9,47.7,0.0,28.5,56.6,75.2,0,0,11,50.0,39.6,18.2,2,3,0,3,0,1,9.1,11,1.8,33.3,3,3,7.3,1.97,0,0,0.0,33.3,1,1,0.0,3,25.0,0,0,64.7,71.9,58.2,0.0,55.8,56.9,69.3,0,0,3,0.0,42.4,0.0,0,0,0,0,0,0,0.0,-3,-1.0,100.0,1,4,2.0,3.63,0,0,0.0,25.0,1,3,0.0,9,75.0,0,2,,16.1,39.0,74.2,26.3,58.0,70.6,0,0,9,66.7,39.6,22.2,2,3,0,3,0,1,11.1,11,2.8,0,100.0,1,1,-3.0,1.7,0,0,0.0,100.0,1,0,0.0,1,8.3,0,0,,60.4,60.1,66.5,60.4,59.8,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-3,-3.0,3.75
Joe Flacco,4332,QB,NYJ,1,-12.5,0,12,22,58.3,12,12,8.9,3.08,0,0,0.0,58.3,7,3,0.0,12,100.0,0,3,,72.4,29.1,75.0,29.5,,,0,1,12,0.0,42.4,0.0,0,0,0,0,0,1,8.3,76,6.3,62.5,8,8,10.3,2.55,0,0,0.0,62.5,5,1,0.0,8,66.7,0,2,,70.3,28.7,74.3,29.0,,,0,1,8,0.0,43.2,0.0,0,0,0,0,0,1,12.5,55,6.9,50.0,4,4,6.3,4.13,0,0,0.0,50.0,2,2,0.0,4,33.3,0,1,,66.9,50.2,69.2,50.9,,,0,0,4,0.0,65.6,0.0,0,0,0,0,0,0,0.0,21,5.3,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-1.63
Chad Henne,4371,QB,KC,2,-66.67,0,11,16,57.1,7,7,5.7,2.41,0,1,12.5,57.1,4,0,0.0,8,72.7,0,2,,71.6,59.7,74.1,67.2,,48.9,0,0,9,,64.6,0.0,0,1,0,0,0,0,0.0,25,3.6,75.0,8,9,2.9,2.02,0,1,10.0,66.7,6,1,0.0,10,90.9,0,3,,72.6,63.1,74.5,70.5,,48.9,0,0,11,0.0,72.9,0.0,0,1,0,1,0,0,0.0,33,3.7,0.0,1,1,9.0,2.6,0,0,0.0,0.0,0,0,,1,9.1,0,0,,60.4,52.6,64.6,53.5,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,100.0,2,3,-4.0,1.17,0,0,0.0,66.7,2,1,0.0,3,27.3,0,1,,65.5,59.9,68.2,59.8,,,0,0,3,0.0,70.1,0.0,0,0,0,1,0,0,0.0,8,2.7,-3.67
Andy Dalton,6187,QB,NO,2,0.0,0,11,20,100.0,9,9,8.9,2.62,0,0,0.0,100.0,9,2,0.0,10,90.9,0,5,,71.4,83.3,75.5,86.2,,56.8,0,0,10,0.0,118.8,0.0,0,1,0,0,0,0,0.0,115,12.8,100.0,8,8,8.3,2.5,0,0,0.0,100.0,8,2,0.0,9,81.8,0,5,,70.9,79.1,75.3,82.5,,56.8,0,0,9,0.0,158.3,0.0,0,1,0,0,1,0,0.0,103,12.9,100.0,2,2,6.0,2.85,0,0,0.0,100.0,2,0,0.0,2,18.2,0,1,,63.6,74.2,66.9,72.8,,,0,0,2,,110.4,0.0,0,0,0,0,0,0,0.0,21,10.5,0,100.0,1,1,-2.0,2.0,0,0,0.0,100.0,1,0,0.0,1,9.1,0,1,,60.4,60.3,64.6,60.1,,,0,0,1,,143.8,0.0,0,0,0,0,1,0,0.0,9,9.0,-2.38
Drew Plitt,39879,QB,CIN,2,25.0,0,9,7,87.5,8,8,9.9,2.47,0,1,12.5,87.5,7,0,0.0,9,100.0,0,4,,70.9,53.8,73.9,55.2,,58.3,0,0,9,,154.7,0.0,0,1,0,0,1,1,11.1,93,11.6,75.0,4,4,6.3,2.32,0,0,0.0,75.0,3,0,0.0,5,55.6,0,2,,68.0,36.6,72.9,37.2,,58.3,0,0,5,,93.8,0.0,0,1,0,0,0,1,20.0,28,7.0,100.0,4,4,13.5,2.65,0,1,25.0,100.0,4,0,0.0,4,44.4,0,2,,66.9,77.4,69.2,75.8,,,0,0,4,,158.3,0.0,0,0,0,0,1,0,0.0,65,16.3,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,9.25
Tom Brady,698,QB,TB,1,-75.0,0,8,30,85.7,7,7,6.9,2.26,0,0,0.0,71.4,5,0,16.7,7,87.5,1,2,,70.3,68.8,72.3,68.0,,,0,0,8,,86.0,0.0,0,0,0,0,0,0,0.0,41,5.9,87.5,8,8,5.8,2.13,0,0,0.0,75.0,6,0,14.3,8,100.0,1,2,,70.9,68.9,72.6,68.0,,,0,0,9,,87.5,0.0,0,0,0,0,0,0,0.0,44,5.5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-2.0,1.2,0,0,0.0,100.0,1,0,0.0,1,12.5,0,0,,60.4,60.5,64.6,60.4,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0,-5.5
Jalen Hurts,40291,QB,PHI,1,0.0,0,7,24,100.0,5,5,10.8,3.6,0,1,20.0,100.0,5,3,0.0,6,85.7,0,3,,69.6,90.5,71.5,86.2,,64.0,0,0,7,33.3,158.3,16.7,1,0,0,0,1,0,0.0,72,14.4,100.0,4,4,4.8,3.12,0,0,0.0,100.0,4,1,0.0,5,71.4,0,1,,68.9,76.5,71.1,70.4,,64.0,0,0,6,100.0,147.9,20.0,1,0,0,0,1,0,0.0,40,10.0,100.0,2,2,14.0,3.95,0,1,50.0,100.0,2,2,0.0,2,28.6,0,2,,63.6,88.3,66.9,85.5,,,0,0,2,0.0,118.8,0.0,0,0,0,0,0,0,0.0,40,20.0,0,100.0,1,1,-7.0,1.9,0,0,0.0,100.0,1,0,0.0,1,14.3,0,0,,60.4,60.3,64.6,60.1,,,0,0,1,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0,10.0
Zach Wilson,82096,QB,NYJ,1,50.0,0,6,22,60.0,5,5,4.4,2.98,0,0,0.0,60.0,3,2,0.0,6,100.0,0,2,,68.9,48.4,71.9,39.0,,65.6,0,1,6,0.0,31.7,0.0,0,1,0,0,0,1,16.7,23,4.6,50.0,4,4,5.5,2.08,0,0,0.0,50.0,2,1,0.0,4,66.7,0,2,,66.9,35.3,71.1,36.7,,,0,1,4,0.0,24.0,0.0,0,0,0,0,0,1,25.0,19,4.8,100.0,1,1,0.0,4.8,0,0,0.0,100.0,1,1,0.0,2,33.3,0,0,,63.6,74.8,66.9,60.1,,65.6,0,0,2,0.0,83.3,0.0,0,1,0,0,0,0,0.0,4,4.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-0.75
Deshaun Watson,11767,QB,CLV,1,-25.0,0,5,8,60.0,5,5,8.4,3.1,0,0,0.0,20.0,1,2,66.7,5,100.0,2,0,,68.0,56.6,72.3,56.5,,,0,0,5,0.0,39.6,0.0,0,0,0,0,0,0,0.0,7,1.4,75.0,4,4,7.8,2.85,0,0,0.0,25.0,1,2,66.7,4,80.0,2,0,,66.9,67.8,71.9,67.0,,,0,0,4,0.0,39.6,0.0,0,0,0,0,0,0,0.0,7,1.8,0.0,1,1,11.0,4.1,0,0,0.0,0.0,0,0,,1,20.0,0,0,,60.4,44.8,64.6,46.4,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-1.75
Brett Hundley,9580,QB,BLT,1,-100.0,0,5,3,100.0,2,2,15.0,2.68,0,1,33.3,100.0,2,4,0.0,5,100.0,0,1,,69.2,75.9,72.3,79.7,,57.8,0,0,6,50.0,118.8,40.0,2,1,0,0,0,0,0.0,42,21.0,100.0,2,2,15.0,2.68,0,1,50.0,100.0,2,4,0.0,5,100.0,0,1,,68.4,76.0,71.9,80.1,,57.8,0,0,5,50.0,118.8,40.0,2,1,0,0,0,0,0.0,42,21.0,,0,0,,,0,0,0.0,,0,0,,0,0.0,0,0,,60.4,60.3,64.6,60.1,,,0,0,1,,0.0,,0,0,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-21.0
Jared Goff,10635,QB,DET,1,-50.0,0,4,11,100.0,4,4,6.3,2.65,0,0,0.0,75.0,3,1,25.0,4,100.0,1,3,,66.9,74.2,72.3,73.0,,,0,0,4,0.0,113.5,0.0,0,0,0,0,0,0,0.0,47,11.8,100.0,2,2,4.0,1.75,0,0,0.0,100.0,2,0,0.0,2,50.0,0,2,,63.6,63.1,71.5,62.0,,,0,0,2,,118.8,0.0,0,0,0,0,0,0,0.0,27,13.5,100.0,2,2,8.5,3.55,0,0,0.0,50.0,1,1,50.0,2,50.0,1,1,,63.6,74.2,66.9,72.8,,,0,0,2,0.0,85.4,0.0,0,0,0,0,0,0,0.0,20,10.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-3.5
Carson Strong,83524,QB,PHI,2,-33.33,0,4,24,50.0,2,4,11.0,3.28,0,0,0.0,25.0,1,2,0.0,4,100.0,0,1,,69.5,62.1,73.7,60.6,,60.0,1,0,4,0.0,39.6,0.0,0,0,0,1,0,0,0.0,6,1.5,50.0,2,3,11.0,2.53,0,0,0.0,33.3,1,1,0.0,3,75.0,0,1,,68.7,64.2,73.5,62.8,,60.0,1,0,3,0.0,42.4,0.0,0,0,0,0,0,0,0.0,6,2.0,,0,1,,5.5,0,0,0.0,0.0,0,1,,1,25.0,0,0,,60.4,60.0,64.6,60.0,,,0,0,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-2.0
Jameis Winston,9434,QB,NO,1,0.0,0,4,20,100.0,4,4,13.5,3.13,0,0,0.0,100.0,4,1,0.0,4,100.0,0,3,,66.9,86.9,72.6,85.0,,,0,0,4,0.0,118.8,0.0,0,0,0,0,0,0,0.0,59,14.8,100.0,2,2,10.0,2.85,0,0,0.0,100.0,2,1,0.0,2,50.0,0,1,,63.6,73.4,71.9,71.9,,,0,0,2,0.0,108.3,0.0,0,0,0,0,0,0,0.0,20,10.0,100.0,2,2,17.0,3.4,0,0,0.0,100.0,2,0,0.0,2,50.0,0,2,,63.6,82.7,66.9,80.5,,,0,0,2,,118.8,0.0,0,0,0,0,0,0,0.0,39,19.5,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,9.5
Josh Allen,46601,QB,BUF,1,0.0,0,3,4,100.0,2,2,18.5,3.3,0,0,0.0,100.0,2,1,0.0,2,66.7,0,2,,63.6,91.7,69.9,90.7,,,0,0,2,0.0,158.3,0.0,0,0,0,0,1,0,0.0,38,19.0,100.0,2,2,18.5,3.3,0,0,0.0,100.0,2,1,0.0,2,66.7,0,2,,63.6,91.7,69.9,90.7,,,0,0,2,0.0,158.3,0.0,0,0,0,0,1,0,0.0,38,19.0,100.0,1,1,-3.0,1.1,0,0,0.0,100.0,1,0,0.0,1,33.3,0,1,,60.4,60.2,64.6,60.0,,,0,0,1,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,0,100.0,1,1,-3.0,1.1,0,0,0.0,100.0,1,0,0.0,1,33.3,0,1,,60.4,60.2,64.6,60.0,,,0,0,1,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,-12.0
