player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_grades_run_defense,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_grades_run_defense,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_grades_run_defense,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_grades_run_defense,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
D.J. Matthews Jr.,61255,WR,INDIANA,1,0.0,0,1,190,,0,0,,7.3,0,0,,,0,1,,1,100.0,0,0,,,,55.5,69.1,68.9,81.1,,69.3,57.3,,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,7.3,0,0,,,0,1,,1,100.0,0,0,,,,51.7,68.6,63.2,81.0,,64.7,57.3,,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,77.5,66.2,79.0,73.8,,77.1,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,74.9,65.0,67.2,71.2,,69.8,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Tyrell Robinson,121607,HB,ARMY,1,100.0,0,1,114,100.0,1,1,5.0,2.9,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,74.9,78.2,71.0,82.4,57.7,80.2,73.9,,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,73.1,78.2,72.4,82.1,,79.5,73.9,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,5.0,2.9,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,66.7,62.4,59.0,71.7,57.7,67.4,,,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,6.0
Walker Howard,157112,QB,LSU,1,0.0,0,1,211,,0,0,,2.8,0,0,,,0,1,,1,100.0,0,0,,,,,65.9,63.6,69.5,60.0,,63.0,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,2.8,0,0,,,0,1,,1,100.0,0,0,,,,,65.9,63.6,69.5,60.0,,63.0,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Connor Blumrick,60558,WR,VA TECH,1,0.0,0,1,337,,0,0,,4.2,0,0,,,0,1,,1,100.0,0,0,,,,78.5,67.9,64.0,80.7,60.0,66.5,59.6,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,4.2,0,0,,,0,1,,1,100.0,0,0,,,,74.9,66.7,60.7,80.4,60.0,62.9,59.6,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,73.1,64.1,62.7,72.3,,68.6,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,48.1,70.3,,55.3,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Austin Upshaw,60528,WR,SMU,1,0.0,0,1,287,,0,0,,6.4,0,0,0.0,,0,1,,1,100.0,0,0,,,,73.1,65.0,49.7,80.5,46.4,49.7,,,0,0,2,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,74.9,65.0,49.8,80.3,,50.4,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,6.4,0,0,0.0,,0,1,,1,100.0,0,0,,,,66.7,63.2,53.5,73.9,46.4,57.3,,,0,0,2,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,70.7,62.9,53.9,72.4,,60.1,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Gaston Moore,123756,QB,TENNESSEE,1,-100.0,0,1,307,100.0,1,1,16.0,2.7,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,75.5,67.4,74.3,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0,100.0,1,1,16.0,2.7,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,75.5,67.4,74.3,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-17.0
Stone Frost,121805,QB,MIDDLE TN,1,-100.0,0,1,224,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,70.5,59.6,71.2,,,59.2,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-4.0,0.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,70.5,60.5,71.4,60.4,,59.2,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-4,-4.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-4.0,0.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,60.6,63.6,60.4,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-4,-4.0,4.0
Jacoby Jones,157518,WR,OHIO,1,100.0,0,1,259,100.0,1,1,2.0,3.3,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1,,,,64.6,68.3,73.1,81.5,60.4,71.4,,,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,80.1,67.5,74.3,81.4,,72.5,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,2.0,3.3,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1,,,,39.5,64.6,63.2,75.2,60.4,62.6,,,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,66.7,61.0,63.4,74.4,,62.8,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,17.0
Preston Rice,60469,QB,MIDDLE TN,1,-100.0,0,1,224,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,69.7,49.4,71.0,,,53.0,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-2.0,1.1,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,69.7,51.0,71.2,60.4,,53.0,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-3,-3.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-2.0,1.1,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,60.6,63.6,60.4,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-3,-3.0,3.0
LeQuint Allen,158290,HB,SYRACUSE,1,0.0,0,1,304,0.0,1,1,14.0,4.0,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,70.7,73.6,54.0,75.5,46.8,58.3,57.6,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,70.7,73.6,57.0,75.2,,58.6,57.6,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,14.0,4.0,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,66.7,62.4,52.1,68.2,46.8,64.3,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,66.7,61.0,61.6,63.5,,65.8,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
OJ Arnold,158336,HB,GA SOUTHRN,1,0.0,0,1,174,100.0,1,1,27.0,2.4,0,0,0.0,0.0,0,0,100.0,1,100.0,1,0,,,,73.1,76.4,72.6,75.9,58.4,84.4,66.6,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,78.5,76.5,75.3,75.6,,90.8,66.6,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,27.0,2.4,0,0,0.0,0.0,0,0,100.0,1,100.0,1,0,,,,,60.3,57.9,70.7,58.4,55.2,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,74.9,65.0,66.7,69.1,,80.1,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Thomas Castellanos,158433,QB,UCF,1,0.0,0,1,323,100.0,1,1,6.0,1.5,0,0,0.0,0.0,0,0,100.0,1,100.0,1,0,,,,,68.7,79.3,69.8,60.4,,72.6,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,100.0,1,1,6.0,1.5,0,0,0.0,0.0,0,0,100.0,1,100.0,1,0,,,,,68.7,79.3,69.8,60.4,,72.6,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Alex Orji,158545,QB,MICHIGAN,1,-100.0,0,1,222,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,69.7,85.6,68.6,,,75.1,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-4.0,1.2,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,69.7,84.8,69.1,60.4,,75.1,,0,0,1,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-4.0,1.2,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,60.6,63.6,60.4,,,,0,0,1,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0,-5.0
Hunter Johnson,60362,QB,CLEMSON,1,-100.0,0,1,140,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,60.0,68.1,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-3.0,1.4,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,61.9,68.6,60.6,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-3.0,1.4,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,60.8,63.6,60.6,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0,-1.0
Tre Harris,122676,WR,LA TECH,1,0.0,0,1,208,0.0,1,1,41.0,4.3,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,43.8,70.3,65.0,82.5,27.5,68.1,60.8,,0,1,1,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0,0.0,1,1,41.0,4.3,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,39.1,70.0,60.9,81.9,27.5,63.6,60.8,,0,1,1,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,79.3,67.1,68.2,77.4,,71.6,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,77.5,66.2,60.9,74.5,,65.2,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Josh Henderson,99594,HB,INDIANA,1,0.0,0,1,190,,0,0,,6.2,0,0,,,0,1,,1,100.0,0,0,,,,56.4,53.7,74.4,79.0,60.0,68.9,77.7,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,6.2,0,0,,,0,1,,1,100.0,0,0,,,,49.8,53.0,72.7,78.2,60.0,61.1,77.7,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,73.1,64.1,67.4,74.1,,78.6,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,66.7,61.0,58.4,70.3,,57.3,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Chase Griffin,100579,QB,UCLA,1,0.0,0,1,324,100.0,1,1,12.0,2.1,0,0,0.0,0.0,0,0,100.0,1,100.0,1,0,,,,,60.3,57.9,70.4,56.6,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,100.0,1,1,12.0,2.1,0,0,0.0,0.0,0,0,100.0,1,100.0,1,0,,,,,60.3,57.9,70.4,56.6,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Jordan Moore,143865,WR,DUKE,1,0.0,0,1,154,,0,0,,7.0,0,0,,,0,1,,1,100.0,0,0,,,,83.8,70.5,72.9,80.0,,72.4,65.5,,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,83.8,70.5,70.4,80.0,,71.8,60.4,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,7.0,0,0,,,0,1,,1,100.0,0,0,,,,76.3,65.9,78.1,73.6,,74.5,64.3,,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,76.3,65.7,73.1,72.9,,75.0,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Antavious Willis,100883,HB,SO MISS,1,0.0,0,1,296,,0,0,,5.0,0,0,,,0,1,,1,100.0,0,0,,,,70.7,23.8,51.7,77.9,60.0,54.4,54.4,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,5.0,0,0,,,0,1,,1,100.0,0,0,,,,,22.4,51.3,77.1,60.0,55.1,54.4,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,70.7,62.9,56.6,71.6,,56.0,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Tanner McGee,98215,QB,S ALABAMA,1,0.0,0,1,288,,0,0,,4.3,0,0,,,0,1,,1,100.0,0,0,,,,,60.3,49.8,60.0,57.4,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,4.3,0,0,,,0,1,,1,100.0,0,0,,,,,60.3,49.8,60.0,57.4,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Gabriel Rogers,100921,WR,MEMPHIS,1,0.0,0,1,218,,0,1,,3.4,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,80.1,67.6,70.7,79.8,60.0,70.7,,,0,0,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,,0,1,,3.4,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,78.5,66.9,68.7,79.7,60.0,70.1,,,0,0,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,78.5,66.7,80.1,73.9,,79.7,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,76.3,65.7,77.9,73.0,,81.5,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Jay Butterfield,131706,QB,OREGON,1,-100.0,0,1,264,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,67.3,62.6,69.1,,,60.8,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-7.0,1.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,67.5,63.8,69.5,61.0,,60.8,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-7.0,1.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,61.1,63.6,61.0,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0,-1.0
Maquel Haywood,144314,FB,NAVY,1,0.0,0,1,237,0.0,1,1,27.0,2.9,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,70.7,78.6,66.0,80.4,37.9,77.5,69.3,,0,1,1,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,66.7,78.7,68.6,80.1,,74.4,69.3,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,27.0,2.9,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,66.7,62.4,53.9,71.5,37.9,70.3,,,0,1,1,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,60.0,64.9,,59.7,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Weston Eget,97802,QB,NEW MEX ST,1,-100.0,0,1,242,100.0,1,1,6.0,1.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,54.8,69.5,54.1,,,,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,100.0,1,1,6.0,1.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,54.8,69.5,54.1,,,,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-6.0
Myles Price,123155,WR,TEXAS TECH,1,0.0,0,1,315,,0,1,,3.8,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,69.0,69.1,69.0,84.4,60.0,68.3,,,0,0,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,85.1,25.3,67.8,84.1,,66.8,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,1,,3.8,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,53.8,66.4,55.5,75.8,60.0,57.8,,,0,0,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,80.9,19.7,49.5,72.5,,52.4,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Brandon Mann,162822,QB,MICHIGAN,1,-100.0,0,1,222,100.0,1,1,7.0,2.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,61.1,68.6,60.4,,,,0,0,1,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,100.0,1,1,7.0,2.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,61.1,68.6,60.4,,,,0,0,1,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-7.0
Duece Watts,123237,WR,TULANE,1,0.0,0,1,319,,0,0,,6.4,0,0,,,0,0,,1,100.0,0,0,,,,56.4,66.9,61.7,82.4,,62.5,57.3,,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,73.1,64.1,53.7,81.9,,56.2,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,6.4,0,0,,,0,0,,1,100.0,0,0,,,,49.8,65.9,68.3,76.4,,68.9,57.3,,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,66.7,61.0,51.1,73.1,,59.8,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Sean Atkins,101127,WR,USF,1,0.0,0,1,327,,0,0,,7.6,0,0,0.0,,0,1,,1,100.0,0,0,,,,73.1,65.0,73.6,75.2,75.8,72.2,57.3,,0,0,2,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,66.7,61.0,58.2,74.9,,58.5,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,7.6,0,0,0.0,,0,1,,1,100.0,0,0,,,,70.7,64.2,90.8,68.6,75.8,89.6,57.3,,0,0,2,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,57.2,65.3,,58.3,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Jadon Haselwood,97791,WR,ARKANSAS,1,0.0,0,1,111,,0,0,,4.8,0,0,,,0,1,,1,100.0,0,0,,,,35.9,69.8,59.6,28.9,60.0,62.6,54.1,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,4.8,0,0,,,0,1,,1,100.0,0,0,,,,29.8,69.3,57.4,24.3,60.0,60.7,54.1,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,80.1,67.5,72.7,75.4,,71.5,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,78.5,66.7,74.8,72.3,,75.8,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Ryan Davis,97321,WR,UAB,1,0.0,0,1,321,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,74.9,65.0,81.5,74.9,,80.0,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,-4.0,3.0,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,73.1,64.6,68.0,74.6,50.6,74.3,,,0,0,1,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,66.7,61.0,83.2,69.1,,75.7,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,0.0,1,1,-4.0,3.0,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,49.2,66.1,50.6,59.7,,,0,0,1,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0,0.0
